mgra,Marea
9171,SD-Urban-TransitService
9172,SD-Urban-TransitService
9157,SD-Urban-TransitService
9158,SD-Urban-TransitService
9159,SD-Urban-TransitService
9161,SD-Urban-TransitService
9169,SD-Urban-TransitService
9170,SD-Urban-TransitService
9173,SD-Urban-TransitService
9174,SD-Urban-TransitService
9162,None
9163,None
9164,None
9165,None
9166,None
9167,None
9175,SD-Urban-TransitService
9176,SD-Urban-TransitService
9177,SD-Urban-TransitService
9178,SD-Urban-TransitService
9179,SD-Urban-TransitService
9180,SD-Urban-TransitService
9181,SD-Urban-TransitService
9182,SD-Urban-TransitService
9183,SD-Urban-TransitService
9184,SD-Urban-TransitService
9185,SD-Urban-TransitService
9186,SD-Urban-TransitService
9192,SD-Urban-TransitService
9193,SD-Urban-TransitService
9187,SD-Urban-TransitService
9188,SD-Urban-TransitService
9189,SD-Urban-TransitService
9190,SD-Urban-TransitService
9191,SD-Urban-TransitService
9194,None
9195,None
9198,None
9199,None
9196,SD-Urban-TransitService
9197,SD-Urban-TransitService
9200,SD-Urban-TransitService
9201,SD-Urban-TransitService
9205,SD-Urban-TransitService
9209,SD-Urban-TransitService
9213,SD-Urban-TransitService
9214,SD-Urban-TransitService
9215,SD-Urban-TransitService
9219,SD-Urban-TransitService
9202,SD-Urban-TransitService
9203,SD-Urban-TransitService
9204,SD-Urban-TransitService
9206,SD-Urban-TransitService
9207,SD-Urban-TransitService
9208,SD-Urban-TransitService
9210,SD-Urban-TransitService
9211,SD-Urban-TransitService
9212,SD-Urban-TransitService
9216,SD-Urban-TransitService
9217,SD-Urban-TransitService
9218,SD-Urban-TransitService
9220,SD-Urban-TransitService
9241,SD-Urban-TransitService
9242,SD-Urban-TransitService
9243,SD-Urban-TransitService
9244,SD-Urban-TransitService
9245,SD-Urban-TransitService
9221,None
9222,None
9246,None
9247,None
9248,None
9249,None
9223,SD-Urban-TransitService
9224,SD-Urban-TransitService
9225,SD-Urban-TransitService
9226,SD-Urban-TransitService
9227,SD-Urban-TransitService
9228,SD-Urban-TransitService
9250,SD-Urban-TransitService
9251,SD-Urban-TransitService
9252,SD-Urban-TransitService
9229,None
9231,None
9230,SD-Urban-TransitService
9232,SD-Urban-TransitService
9233,SD-Urban-TransitService
9234,SD-Urban-TransitService
9235,SD-Urban-TransitService
9236,SD-Urban-TransitService
9237,SD-Urban-TransitService
9238,SD-Urban-TransitService
9239,SD-Urban-TransitService
9240,SD-Urban-TransitService
9253,SD-Urban-TransitService
9254,SD-Urban-TransitService
9255,SD-Urban-TransitService
9256,SD-Urban-TransitService
9257,SD-Urban-TransitService
9258,SD-Urban-TransitService
9259,SD-Urban-TransitService
9260,SD-Urban-TransitService
9261,SD-Urban-TransitService
9262,SD-Urban-TransitService
9264,None
9265,None
9266,None
9267,None
9268,None
9269,None
9275,None
9270,None
9271,None
9272,None
9273,None
9274,None
9276,None
9277,None
9278,None
9279,None
9280,None
9281,None
9285,None
9286,None
9290,None
9282,SD-Urban-TransitService
9283,SD-Urban-TransitService
9284,SD-Urban-TransitService
9287,SD-Urban-TransitService
9288,SD-Urban-TransitService
9289,SD-Urban-TransitService
9292,SD-Urban-TransitService
9293,SD-Urban-TransitService
9294,SD-Urban-TransitService
9291,None
9295,None
9297,None
9296,SD-Urban-TransitService
9300,SD-Urban-TransitService
9298,None
9299,None
9314,None
9301,SD-Urban-TransitService
9302,SD-Urban-TransitService
9304,SD-Urban-TransitService
9307,SD-Urban-TransitService
9310,SD-Urban-TransitService
9311,SD-Urban-TransitService
9312,SD-Urban-TransitService
9303,SD-Urban-TransitService
9305,SD-Urban-TransitService
9306,SD-Urban-TransitService
9308,SD-Urban-TransitService
9309,SD-Urban-TransitService
9313,SD-Urban-TransitService
9315,SD-Urban-TransitService
9316,SD-Urban-TransitService
9317,SD-Urban-TransitService
9318,SD-Urban-TransitService
9331,SD-Urban-TransitService
9332,SD-Urban-TransitService
9333,SD-Urban-TransitService
9334,SD-Urban-TransitService
9335,SD-Urban-TransitService
9336,SD-Urban-TransitService
9337,SD-Urban-TransitService
9338,SD-Urban-TransitService
9339,SD-Urban-TransitService
9340,SD-Urban-TransitService
9341,SD-Urban-TransitService
9342,SD-Urban-TransitService
9343,SD-Urban-TransitService
9344,SD-Urban-TransitService
9345,SD-Urban-TransitService
9346,SD-Urban-TransitService
9347,None
9348,None
9349,None
9350,None
9351,None
9352,None
9353,None
9354,None
9355,None
9356,None
9357,None
9358,None
9359,SD-Urban-TransitService
9360,SD-Urban-TransitService
9361,SD-Urban-TransitService
9362,SD-Urban-TransitService
9367,SD-Urban-TransitService
9369,SD-Urban-TransitService
9363,SD-Urban-TransitService
9364,SD-Urban-TransitService
9368,SD-Urban-TransitService
9370,SD-Urban-TransitService
9365,None
9366,None
9371,None
9372,None
9373,None
9374,None
9375,None
9376,None
9377,None
9378,None
9379,None
9380,None
9407,None
9381,None
9388,None
9389,None
9382,SD-Urban-TransitService
9383,SD-Urban-TransitService
9390,SD-Urban-TransitService
9384,SD-Urban-TransitService
9387,SD-Urban-TransitService
9392,SD-Urban-TransitService
9385,SD-Urban-TransitService
9386,SD-Urban-TransitService
9391,SD-Urban-TransitService
9393,SD-Urban-TransitService
9396,SD-Urban-TransitService
9399,SD-Urban-TransitService
9400,SD-Urban-TransitService
9394,SD-Urban-TransitService
9398,SD-Urban-TransitService
9395,None
9397,None
9401,None
9402,SD-Urban-TransitService
9403,SD-Urban-TransitService
9404,SD-Urban-TransitService
9405,SD-Urban-TransitService
9406,SD-Urban-TransitService
9408,SD-Urban-TransitService
9413,SD-Urban-TransitService
9414,SD-Urban-TransitService
9416,SD-Urban-TransitService
9420,SD-Urban-TransitService
9422,SD-Urban-TransitService
9409,SD-Urban-TransitService
9418,SD-Urban-TransitService
9421,SD-Urban-TransitService
9430,SD-Urban-TransitService
9410,SD-Urban-TransitService
9411,SD-Urban-TransitService
9412,SD-Urban-TransitService
9415,SD-Urban-TransitService
9417,SD-Urban-TransitService
9419,SD-Urban-TransitService
9423,SD-Urban-TransitService
9424,SD-Urban-TransitService
9425,SD-Urban-TransitService
9426,SD-Urban-TransitService
9427,SD-Urban-TransitService
9428,SD-Urban-TransitService
9429,SD-Urban-TransitService
9431,SD-Urban-TransitService
9432,SD-Urban-TransitService
9433,SD-Urban-TransitService
9434,SD-Urban-TransitService
9435,SD-Urban-TransitService
9436,None
9437,None
9438,None
9439,None
9440,None
9441,None
9442,None
9443,None
9444,None
9445,None
9446,None
9447,SD-Urban-TransitService
9448,SD-Urban-TransitService
9449,SD-Urban-TransitService
9450,SD-Urban-TransitService
9451,SD-Urban-TransitService
9452,SD-Urban-TransitService
9453,SD-Urban-TransitService
9454,SD-Urban-TransitService
9455,SD-Urban-TransitService
9456,SD-Urban-TransitService
9457,SD-Urban-TransitService
9458,SD-Urban-TransitService
9459,SD-Urban-TransitService
9460,SD-Urban-TransitService
9461,SD-Urban-TransitService
9462,SD-Urban-TransitService
9469,SD-Urban-TransitService
9471,SD-Urban-TransitService
9463,SD-Urban-TransitService
9464,SD-Urban-TransitService
9466,SD-Urban-TransitService
9468,SD-Urban-TransitService
9465,SD-Urban-TransitService
9467,SD-Urban-TransitService
9470,SD-Urban-TransitService
9472,SD-Urban-TransitService
9473,SD-Urban-TransitService
9474,SD-Urban-TransitService
9475,SD-Urban-TransitService
9479,SD-Urban-TransitService
9480,SD-Urban-TransitService
9481,SD-Urban-TransitService
9476,SD-Urban-TransitService
9477,SD-Urban-TransitService
9478,SD-Urban-TransitService
9482,SD-Urban-TransitService
9483,SD-Urban-TransitService
9484,SD-Urban-TransitService
9485,SD-Urban-TransitService
9487,SD-Urban-TransitService
9489,SD-Urban-TransitService
9486,None
9490,None
9488,SD-Urban-TransitService
9491,SD-Urban-TransitService
9492,SD-Urban-TransitService
9495,SD-Urban-TransitService
9493,SD-Urban-TransitService
9494,SD-Urban-TransitService
9496,None
9497,None
9498,None
9499,None
9500,SD-Urban-TransitService
9502,SD-Urban-TransitService
9506,SD-Urban-TransitService
9507,SD-Urban-TransitService
9511,SD-Urban-TransitService
9517,SD-Urban-TransitService
9501,None
9504,None
9505,None
9509,None
9510,None
9512,None
9513,None
9516,None
9518,None
9503,None
9508,None
9514,None
9515,None
9520,None
9529,None
9531,None
9534,None
9538,None
9519,None
9521,None
9522,None
9523,None
9524,None
9525,None
9526,None
9536,None
9527,None
9528,None
9532,None
9535,None
9530,None
9533,None
9537,None
9539,None
9540,None
9541,None
9542,None
9543,SD-Urban-TransitService
9544,SD-Urban-TransitService
9545,SD-Urban-TransitService
9546,SD-Urban-TransitService
9547,SD-Urban-TransitService
9548,SD-Urban-TransitService
9549,SD-Urban-TransitService
9552,SD-Urban-TransitService
9554,SD-Urban-TransitService
9555,SD-Urban-TransitService
9557,SD-Urban-TransitService
9550,SD-Urban-TransitService
9551,SD-Urban-TransitService
9558,SD-Urban-TransitService
9553,SD-Urban-TransitService
9556,SD-Urban-TransitService
9562,SD-Urban-TransitService
9559,SD-Urban-TransitService
9560,SD-Urban-TransitService
9561,SD-Urban-TransitService
9563,SD-Urban-TransitService
9564,SD-Urban-TransitService
9565,SD-Urban-TransitService
9567,SD-Urban-TransitService
9569,SD-Urban-TransitService
9573,SD-Urban-TransitService
9566,SD-Urban-TransitService
9568,SD-Urban-TransitService
9570,SD-Urban-TransitService
9571,SD-Urban-TransitService
9572,SD-Urban-TransitService
9574,SD-Urban-TransitService
9575,SD-Urban-TransitService
9576,SD-Urban-TransitService
9577,SD-Urban-TransitService
9580,SD-Urban-TransitService
9581,SD-Urban-TransitService
9585,SD-Urban-TransitService
9589,SD-Urban-TransitService
9590,SD-Urban-TransitService
9596,SD-Urban-TransitService
9597,SD-Urban-TransitService
9599,SD-Urban-TransitService
9601,SD-Urban-TransitService
9604,SD-Urban-TransitService
9606,SD-Urban-TransitService
9578,SD-Urban-TransitService
9579,SD-Urban-TransitService
9582,SD-Urban-TransitService
9583,SD-Urban-TransitService
9584,SD-Urban-TransitService
9586,SD-Urban-TransitService
9587,SD-Urban-TransitService
9588,SD-Urban-TransitService
9591,SD-Urban-TransitService
9592,SD-Urban-TransitService
9593,SD-Urban-TransitService
9594,SD-Urban-TransitService
9598,SD-Urban-TransitService
9600,SD-Urban-TransitService
9602,SD-Urban-TransitService
9603,SD-Urban-TransitService
9605,SD-Urban-TransitService
9607,SD-Urban-TransitService
9608,None
9609,None
9610,None
9611,None
9612,None
9613,None
9614,None
9615,None
9616,None
9617,SD-Urban-TransitService
9618,SD-Urban-TransitService
9619,SD-Urban-TransitService
9620,SD-Urban-TransitService
9621,SD-Urban-TransitService
9622,SD-Urban-TransitService
9624,SD-Urban-TransitService
9626,SD-Urban-TransitService
9623,SD-Urban-TransitService
9625,SD-Urban-TransitService
9627,SD-Urban-TransitService
9628,SD-Urban-TransitService
9629,SD-Urban-TransitService
9631,SD-Urban-TransitService
9638,SD-Urban-TransitService
9630,SD-Urban-TransitService
9633,SD-Urban-TransitService
9641,SD-Urban-TransitService
9632,SD-Urban-TransitService
9634,SD-Urban-TransitService
9635,SD-Urban-TransitService
9636,SD-Urban-TransitService
9639,SD-Urban-TransitService
9637,SD-Urban-TransitService
9640,SD-Urban-TransitService
9642,SD-Urban-TransitService
9643,SD-Urban-TransitService
9644,SD-Urban-TransitService
9645,SD-Urban-TransitService
9646,SD-Urban-TransitService
9647,SD-Urban-TransitService
9649,SD-Urban-TransitService
9650,SD-Urban-TransitService
9651,SD-Urban-TransitService
9652,SD-Urban-TransitService
9653,SD-Urban-TransitService
9658,SD-Urban-TransitService
9648,None
9655,None
9656,None
9657,None
9663,None
9654,None
9660,None
9661,None
9659,None
9662,None
9664,SD-Urban-TransitService
9665,SD-Urban-TransitService
9666,SD-Urban-TransitService
9667,SD-Urban-TransitService
9668,SD-Urban-TransitService
9669,SD-Urban-TransitService
9670,SD-Urban-TransitService
9671,SD-Urban-TransitService
9672,SD-Urban-TransitService
9673,SD-Urban-TransitService
9676,SD-Urban-TransitService
9677,SD-Urban-TransitService
9678,SD-Urban-TransitService
9679,SD-Urban-TransitService
9680,SD-Urban-TransitService
9682,SD-Urban-TransitService
9674,SD-Urban-TransitService
9675,SD-Urban-TransitService
9681,SD-Urban-TransitService
9683,SD-Urban-TransitService
9685,SD-Urban-TransitService
9684,SD-Urban-TransitService
9688,SD-Urban-TransitService
9689,SD-Urban-TransitService
9691,SD-Urban-TransitService
9693,SD-Urban-TransitService
9696,SD-Urban-TransitService
9697,SD-Urban-TransitService
9686,None
9687,None
9690,None
9694,None
9692,SD-Urban-TransitService
9695,SD-Urban-TransitService
9698,SD-Urban-TransitService
9704,SD-Urban-TransitService
9716,SD-Urban-TransitService
9717,SD-Urban-TransitService
9722,SD-Urban-TransitService
9724,SD-Urban-TransitService
9699,SD-Urban-TransitService
9700,SD-Urban-TransitService
9701,SD-Urban-TransitService
9702,SD-Urban-TransitService
9703,SD-Urban-TransitService
9705,SD-Urban-TransitService
9706,SD-Urban-TransitService
9707,SD-Urban-TransitService
9708,SD-Urban-TransitService
9709,SD-Urban-TransitService
9714,SD-Urban-TransitService
9715,SD-Urban-TransitService
9718,SD-Urban-TransitService
9725,SD-Urban-TransitService
9710,SD-Urban-TransitService
9711,SD-Urban-TransitService
9720,SD-Urban-TransitService
9712,SD-Urban-TransitService
9713,SD-Urban-TransitService
9721,SD-Urban-TransitService
9723,SD-Urban-TransitService
9719,SD-Urban-TransitService
9726,SD-Urban-TransitService
9730,SD-Urban-TransitService
9750,SD-Urban-TransitService
9756,SD-Urban-TransitService
9762,SD-Urban-TransitService
9727,None
9728,SD-Urban-TransitService
9729,SD-Urban-TransitService
9731,SD-Urban-TransitService
9732,SD-Urban-TransitService
9747,SD-Urban-TransitService
9733,None
9739,None
9760,None
9734,SD-Urban-TransitService
9735,SD-Urban-TransitService
9736,SD-Urban-TransitService
9758,SD-Urban-TransitService
9759,SD-Urban-TransitService
9761,SD-Urban-TransitService
9737,None
9738,None
9740,None
9741,None
9743,None
9746,None
9742,None
9744,None
9745,None
9748,SD-Urban-TransitService
9751,SD-Urban-TransitService
9752,SD-Urban-TransitService
9749,None
9753,None
9754,SD-Urban-TransitService
9755,SD-Urban-TransitService
9757,SD-Urban-TransitService
9763,SD-Urban-TransitService
9768,SD-Urban-TransitService
9802,SD-Urban-TransitService
9803,SD-Urban-TransitService
9764,SD-Urban-TransitService
9767,SD-Urban-TransitService
9765,SD-Urban-TransitService
9766,SD-Urban-TransitService
9773,SD-Urban-TransitService
9774,SD-Urban-TransitService
9776,SD-Urban-TransitService
9769,SD-Urban-TransitService
9779,SD-Urban-TransitService
9780,SD-Urban-TransitService
9786,SD-Urban-TransitService
9770,SD-Urban-TransitService
9771,SD-Urban-TransitService
9772,SD-Urban-TransitService
9775,SD-Urban-TransitService
9777,SD-Urban-TransitService
9778,SD-Urban-TransitService
9781,SD-Urban-TransitService
9782,SD-Urban-TransitService
9783,SD-Urban-TransitService
9784,SD-Urban-TransitService
9789,SD-Urban-TransitService
9785,SD-Urban-TransitService
9787,SD-Urban-TransitService
9788,SD-Urban-TransitService
9790,SD-Urban-TransitService
9791,SD-Urban-TransitService
9795,SD-Urban-TransitService
9796,SD-Urban-TransitService
9797,SD-Urban-TransitService
9799,SD-Urban-TransitService
9800,SD-Urban-TransitService
9801,SD-Urban-TransitService
9792,SD-Urban-TransitService
9793,SD-Urban-TransitService
9794,SD-Urban-TransitService
9798,SD-Urban-TransitService
9804,None
9805,None
9806,None
9807,None
9812,None
9808,None
9809,None
9810,None
9811,None
9813,None
9814,None
9815,None
9816,None
9817,None
9853,None
9854,None
9858,None
9818,SD-Urban-TransitService
9819,SD-Urban-TransitService
9820,SD-Urban-TransitService
9822,SD-Urban-TransitService
9823,SD-Urban-TransitService
9828,SD-Urban-TransitService
9821,SD-Urban-TransitService
9824,SD-Urban-TransitService
9826,SD-Urban-TransitService
9825,SD-Urban-TransitService
9829,SD-Urban-TransitService
9843,SD-Urban-TransitService
9844,SD-Urban-TransitService
9845,SD-Urban-TransitService
9846,SD-Urban-TransitService
9847,SD-Urban-TransitService
9848,SD-Urban-TransitService
9849,SD-Urban-TransitService
9860,SD-Urban-TransitService
9827,SD-Urban-TransitService
9832,SD-Urban-TransitService
9833,SD-Urban-TransitService
9830,SD-Urban-TransitService
9831,SD-Urban-TransitService
9835,SD-Urban-TransitService
9836,SD-Urban-TransitService
9837,SD-Urban-TransitService
9834,SD-Urban-TransitService
9838,None
9839,None
9840,None
9841,None
9842,None
9857,None
9859,None
9850,None
9851,None
9852,None
9855,None
9856,None
9861,None
9862,None
9864,None
9866,None
9867,None
9863,None
9865,None
9868,None
9869,None
9870,None
9873,None
9874,None
9878,None
9880,None
9881,None
9882,None
9871,None
9872,None
9875,None
9876,None
9877,None
9879,None
9883,None
9884,None
9885,None
9886,None
9887,None
9888,None
9889,None
9890,None
9891,None
9892,None
9893,None
9894,None
9895,None
9913,None
9914,None
9915,None
9916,None
9896,None
9898,None
9899,None
9901,None
9903,None
9906,None
9907,None
9908,None
9909,None
9910,None
9897,None
9900,None
9904,None
9905,None
9902,None
9918,None
9922,None
9930,None
9931,None
9932,None
9933,None
9934,None
9935,None
9936,None
9937,None
9942,None
9943,None
9944,None
9945,None
9946,None
9947,None
9948,None
9949,None
9950,None
9951,None
9911,None
9912,None
9919,None
9920,None
9921,None
9917,None
9923,None
9924,None
9925,None
9926,None
9927,None
9928,None
9929,None
9938,None
9939,None
9940,None
9941,None
9952,SD-Urban-TransitService
9953,SD-Urban-TransitService
9954,SD-Urban-TransitService
9955,SD-Urban-TransitService
9958,SD-Urban-TransitService
9956,SD-Urban-TransitService
9957,SD-Urban-TransitService
9959,SD-Urban-TransitService
9960,SD-Urban-TransitService
9961,SD-Urban-TransitService
9962,SD-Urban-TransitService
9963,SD-Urban-TransitService
9964,SD-Urban-TransitService
9965,SD-Urban-TransitService
9966,None
9967,None
9968,None
9969,None
9976,None
9977,None
9985,None
9970,SD-Urban-TransitService
9971,SD-Urban-TransitService
9972,SD-Urban-TransitService
9978,SD-Urban-TransitService
9981,SD-Urban-TransitService
9982,SD-Urban-TransitService
9983,SD-Urban-TransitService
9973,None
9974,None
9975,None
9979,None
9980,None
9984,None
9986,None
10010,None
10011,None
9987,None
10021,None
9988,None
9998,None
9989,None
9990,None
9991,None
9992,None
9993,None
10006,None
9994,None
10000,None
10003,None
10004,None
10005,None
9995,None
9996,None
9997,None
9999,None
10001,None
10002,None
10007,None
10008,None
10009,SD-Urban-TransitService
10034,SD-Urban-TransitService
10037,SD-Urban-TransitService
10039,SD-Urban-TransitService
10040,SD-Urban-TransitService
10012,None
10013,None
10014,None
10015,None
10016,None
10017,None
10018,None
10019,None
10020,None
10060,None
10022,None
10023,None
10026,None
10027,None
10024,None
10025,None
10028,None
10029,None
10030,None
10031,SD-Urban-TransitService
10035,SD-Urban-TransitService
10036,SD-Urban-TransitService
10032,SD-Urban-TransitService
10033,SD-Urban-TransitService
10046,SD-Urban-TransitService
10038,SD-Urban-TransitService
10051,SD-Urban-TransitService
10041,SD-Urban-TransitService
10042,SD-Urban-TransitService
10043,SD-Urban-TransitService
10052,SD-Urban-TransitService
10053,SD-Urban-TransitService
10054,SD-Urban-TransitService
10055,SD-Urban-TransitService
10056,SD-Urban-TransitService
10057,SD-Urban-TransitService
10058,SD-Urban-TransitService
10078,SD-Urban-TransitService
10086,SD-Urban-TransitService
10087,SD-Urban-TransitService
10088,SD-Urban-TransitService
10089,SD-Urban-TransitService
10090,SD-Urban-TransitService
10044,SD-Urban-TransitService
10045,SD-Urban-TransitService
10047,SD-Urban-TransitService
10048,SD-Urban-TransitService
10074,SD-Urban-TransitService
10075,SD-Urban-TransitService
10076,SD-Urban-TransitService
10079,SD-Urban-TransitService
10080,SD-Urban-TransitService
10081,SD-Urban-TransitService
10082,SD-Urban-TransitService
10049,SD-Urban-TransitService
10050,SD-Urban-TransitService
10083,SD-Urban-TransitService
10084,SD-Urban-TransitService
10104,SD-Urban-TransitService
10059,None
10061,None
10062,None
10063,None
10064,None
10066,None
10068,None
10065,None
10067,None
10069,None
10070,SD-Urban-TransitService
10073,SD-Urban-TransitService
10077,SD-Urban-TransitService
10071,SD-Urban-TransitService
10072,SD-Urban-TransitService
10085,SD-Urban-TransitService
10091,None
10093,None
10094,None
10095,None
10096,None
10097,None
10098,None
10092,SD-Urban-TransitService
10231,SD-Urban-TransitService
10242,SD-Urban-TransitService
10099,None
10105,None
10252,None
10256,None
10258,None
10261,None
10262,None
10100,None
10101,None
10106,None
10107,None
10108,None
10109,None
10112,None
10114,None
10102,SD-Urban-TransitService
10103,SD-Urban-TransitService
10110,SD-Urban-TransitService
10111,SD-Urban-TransitService
10113,SD-Urban-TransitService
10115,SD-Urban-TransitService
10116,SD-Urban-TransitService
10118,SD-Urban-TransitService
10119,SD-Urban-TransitService
10117,None
10120,None
10123,None
10125,None
10121,SD-Urban-TransitService
10122,SD-Urban-TransitService
10124,SD-Urban-TransitService
10126,SD-Urban-TransitService
10127,None
10130,None
10128,None
10129,None
10131,None
22421,None
10132,None
10133,None
10134,None
10135,None
10136,None
10138,None
10137,None
22444,None
10139,None
10140,None
10141,None
10142,None
10143,None
10144,None
10145,None
10146,None
10147,None
10148,None
10149,None
10150,None
10151,None
10154,None
10152,None
10178,None
10153,None
10155,None
10158,None
10179,None
10182,None
10156,None
10183,None
10157,None
10159,None
10160,SD-Urban-TransitService
10165,SD-Urban-TransitService
10166,SD-Urban-TransitService
10167,SD-Urban-TransitService
10161,None
10162,None
10163,None
10164,None
11206,None
10168,SD-Urban-TransitService
10169,SD-Urban-TransitService
10170,SD-Urban-TransitService
10172,SD-Urban-TransitService
10171,None
10173,None
10174,None
10175,None
10176,None
10177,None
10690,None
10691,None
10692,None
10693,None
10694,None
10180,None
10181,None
10184,None
10185,None
10186,None
10187,None
10194,None
10197,None
10188,None
10209,None
10210,None
10211,None
10189,None
10190,None
10198,None
10191,None
10199,None
10200,None
10192,None
10193,None
10195,None
10196,None
10201,SD-Urban-TransitService
10202,SD-Urban-TransitService
10203,SD-Urban-TransitService
10204,SD-Urban-TransitService
10208,SD-Urban-TransitService
10205,None
10206,None
10207,None
10212,None
10213,None
10214,None
10215,SD-Urban-TransitService
10216,SD-Urban-TransitService
10217,SD-Urban-TransitService
10218,SD-Urban-TransitService
10219,SD-Urban-TransitService
10220,SD-Urban-TransitService
10221,SD-Urban-TransitService
10223,SD-Urban-TransitService
10224,SD-Urban-TransitService
10222,SD-Urban-TransitService
10225,SD-Urban-TransitService
10227,SD-Urban-TransitService
10228,SD-Urban-TransitService
10226,SD-Urban-TransitService
10237,SD-Urban-TransitService
10245,SD-Urban-TransitService
10253,SD-Urban-TransitService
10229,SD-Urban-TransitService
10230,SD-Urban-TransitService
10232,SD-Urban-TransitService
10233,SD-Urban-TransitService
10234,SD-Urban-TransitService
10235,SD-Urban-TransitService
10236,SD-Urban-TransitService
10246,SD-Urban-TransitService
10238,SD-Urban-TransitService
10239,SD-Urban-TransitService
10240,SD-Urban-TransitService
10241,SD-Urban-TransitService
10243,None
10244,None
10265,None
10266,None
10272,None
10274,None
10276,None
10247,None
10248,None
10249,None
10250,None
10255,None
10257,None
10277,None
10251,None
10254,None
10278,None
10279,None
10259,None
10260,None
10263,None
10264,None
10267,None
10270,None
10271,None
10275,None
10664,None
10665,None
10268,SD-Urban-TransitService
10269,SD-Urban-TransitService
10273,SD-Urban-TransitService
10280,SD-Urban-TransitService
10281,SD-Urban-TransitService
10282,SD-Urban-TransitService
10283,SD-Urban-TransitService
10288,SD-Urban-TransitService
10289,SD-Urban-TransitService
10284,SD-Urban-TransitService
10285,SD-Urban-TransitService
10286,SD-Urban-TransitService
10287,SD-Urban-TransitService
10290,SD-Urban-TransitService
10291,SD-Urban-TransitService
10292,SD-Urban-TransitService
10293,SD-Urban-TransitService
10294,SD-Urban-TransitService
10295,SD-Urban-TransitService
10298,SD-Urban-TransitService
10299,SD-Urban-TransitService
10300,SD-Urban-TransitService
10296,SD-Urban-TransitService
10297,SD-Urban-TransitService
10301,SD-Urban-TransitService
10302,SD-Urban-TransitService
10303,SD-Urban-TransitService
10304,SD-Urban-TransitService
10305,SD-Urban-TransitService
10306,SD-Urban-TransitService
10307,SD-Urban-TransitService
10308,SD-Urban-TransitService
10309,SD-Urban-TransitService
10310,SD-Urban-TransitService
10311,SD-Urban-TransitService
10313,SD-Urban-TransitService
10315,SD-Urban-TransitService
10312,SD-Urban-TransitService
10314,SD-Urban-TransitService
10316,SD-Urban-TransitService
10317,SD-Urban-TransitService
10318,SD-Urban-TransitService
10319,SD-Urban-TransitService
10320,SD-Urban-TransitService
10321,SD-Urban-TransitService
10322,SD-Urban-TransitService
10323,SD-Urban-TransitService
10324,SD-Urban-TransitService
10325,SD-Urban-TransitService
10326,SD-Urban-TransitService
10327,SD-Urban-TransitService
10328,SD-Urban-TransitService
10329,SD-Urban-TransitService
10330,SD-Urban-TransitService
10331,SD-Urban-TransitService
10333,SD-Urban-TransitService
10335,SD-Urban-TransitService
10336,SD-Urban-TransitService
10339,SD-Urban-TransitService
10332,SD-Urban-TransitService
10334,SD-Urban-TransitService
10337,SD-Urban-TransitService
10338,SD-Urban-TransitService
10340,SD-Urban-TransitService
10341,SD-Urban-TransitService
10342,SD-Urban-TransitService
10343,SD-Urban-TransitService
10344,SD-Urban-TransitService
10345,SD-Urban-TransitService
10346,SD-Urban-TransitService
10347,SD-Urban-TransitService
10350,SD-Urban-TransitService
10351,SD-Urban-TransitService
10348,SD-Urban-TransitService
10349,SD-Urban-TransitService
10354,SD-Urban-TransitService
10355,SD-Urban-TransitService
10358,SD-Urban-TransitService
10360,SD-Urban-TransitService
10364,SD-Urban-TransitService
10365,SD-Urban-TransitService
10352,SD-Urban-TransitService
10353,SD-Urban-TransitService
10356,SD-Urban-TransitService
10357,SD-Urban-TransitService
10359,SD-Urban-TransitService
10361,SD-Urban-TransitService
10362,SD-Urban-TransitService
10363,SD-Urban-TransitService
10366,SD-Urban-TransitService
10367,SD-Urban-TransitService
10368,SD-Urban-TransitService
10369,SD-Urban-TransitService
10370,SD-Urban-TransitService
10371,SD-Urban-TransitService
10372,SD-Urban-TransitService
10373,SD-Urban-TransitService
10374,SD-Urban-TransitService
10375,SD-Urban-TransitService
10376,SD-Urban-TransitService
10377,SD-Urban-TransitService
10378,SD-Urban-TransitService
10379,SD-Urban-TransitService
10380,SD-Urban-TransitService
10381,SD-Urban-TransitService
10382,SD-Urban-TransitService
10383,SD-Urban-TransitService
10384,SD-Urban-TransitService
10385,SD-Urban-TransitService
10386,SD-Urban-TransitService
10389,SD-Urban-TransitService
10387,SD-Urban-TransitService
10388,SD-Urban-TransitService
10390,SD-Urban-TransitService
10391,SD-Urban-TransitService
10392,SD-Urban-TransitService
10393,SD-Urban-TransitService
10394,SD-Urban-TransitService
10395,SD-Urban-TransitService
10396,SD-Urban-TransitService
10397,SD-Urban-TransitService
10398,SD-Urban-TransitService
10399,SD-Urban-TransitService
10400,SD-Urban-TransitService
10401,SD-Urban-TransitService
10402,SD-Urban-TransitService
10403,SD-Urban-TransitService
10404,SD-Urban-TransitService
10411,SD-Urban-TransitService
10414,SD-Urban-TransitService
10416,SD-Urban-TransitService
10405,SD-Urban-TransitService
10406,SD-Urban-TransitService
10407,SD-Urban-TransitService
10408,SD-Urban-TransitService
10409,SD-Urban-TransitService
10410,SD-Urban-TransitService
10412,SD-Urban-TransitService
10413,SD-Urban-TransitService
10415,SD-Urban-TransitService
10417,SD-Urban-TransitService
10418,SD-Urban-TransitService
10419,SD-Urban-TransitService
10420,SD-Urban-TransitService
10421,SD-Urban-TransitService
10422,SD-Urban-TransitService
10423,SD-Urban-TransitService
