Stop_ID,Route_ID,Route_Name,Route,TNODE,ISTOP,ZONE,StopName
2841,116,25214,25,8128,9,2554,CLAIREMONT MESA     9332                
2842,116,25214,25,8130,6,2554,CLAIREMONT MESA     OVERLAND            
2843,116,25214,25,8126,6,2537,CLAIREMONT MESA     COMPLEX             
2844,117,27117,27,8979,6,2899,MISSION             HORNBLEND           
2845,117,27117,27,8951,10,2899,BAYARD              GARNET              
2846,117,27117,27,8941,7,2885,CASS                GARNET/CASS         
2847,117,27117,27,8916,10,2885,GARNET              EVERTS              
2848,117,27117,27,8908,7,2885,FANUEL              GARNET/FANUEL       
2849,117,27117,27,8890,10,2874,GARNET              HAINES              
2850,117,27117,27,8875,7,2837,INGRAHAM            GARNET/INGRAHAM     
2851,117,27117,27,8865,10,2830,JEWELL              GARNET              
2852,117,27117,27,8828,7,2830,LAMONT              GARNET/LAMONT       
2853,117,27117,27,8781,10,2825,NOYES               GARNET              
2854,117,27117,27,15992,9,2825,OLNEY               GARNET/OLNEY        
2855,117,27117,27,8737,6,2819,BALBOA              GARNET              
2856,117,27117,27,11813,9,2819,SOLEDAD MTN         GARNET              
2857,117,27117,27,8672,10,2768,GARNET              BOND                
2858,117,27117,27,8644,7,2768,GARNET              MISSION BAY         
2859,117,27117,27,8619,6,2720,ramp GARNET              
2860,117,27117,27,8664,10,2774,MORENA              BALBOA              
2861,117,27117,27,8593,10,2774,BALBOA              MORAGA              
2862,117,27117,27,8506,6,2686,CLAIREMONT          BALBOA              
2863,117,27117,27,8416,10,2684,BALBOA              MT EVEREST          
2864,117,27117,27,8401,6,2627,BALBOA              GENESEE             
2865,117,27117,27,8381,10,2627,DRIVEWAY            BALBOA              
2866,117,27117,27,8376,10,2621,MT ABERNATHY        BALBOA              
2867,117,27117,27,8378,10,2621,BALBOA              MT ALBERTINE        
2868,117,27117,27,8373,7,2540,CHARGER             BALBOA              
2869,117,27117,27,8342,10,2628,TERRY BENNETT       BALBOA              
2870,117,27117,27,8344,6,2648,BALBOA              CONVOY              
2871,117,27117,27,8315,10,2648,CONVOY              unknown             
2872,117,27117,27,8234,10,2590,ENGINEER            CONVOY              
2873,117,27117,27,8184,6,2563,CONVOY              RONSON              
2874,117,27117,27,8069,7,2533,CLAIREMONT MESA     CONVOY              
2875,117,27117,27,8067,6,2475,CLAIREMONT MESA     MERCURY             
2876,117,27117,27,8065,10,2475,CLAIREMONT MESA     8252-1ST INTERSTATE 
2877,117,27117,27,8126,6,2537,CLAIREMONT MESA     COMPLEX             
2878,117,27117,27,8130,6,2554,CLAIREMONT MESA     OVERLAND            
2879,117,27117,27,8128,9,2554,CLAIREMONT MESA     9332                
2880,117,27117,27,8129,6,2554,CLAIREMONT MESA     RUFFIN              
2881,117,27117,27,8095,10,2545,CLAIREMONT MESA     CHESAPEAKE          
2882,117,27117,27,8056,10,2545,CLAIREMONT MESA     MURPHY CANYON       
2883,117,27117,27,15462,6,2546,I-15                CLAIREMONT MESA DR  
2884,118,27217,27,15462,6,2546,I-15                CLAIREMONT MESA DR  
2885,118,27217,27,8056,10,2545,CLAIREMONT MESA     MURPHY CANYON       
2886,118,27217,27,8095,10,2545,CLAIREMONT MESA     CHESAPEAKE          
2887,118,27217,27,8129,6,2554,CLAIREMONT MESA     RUFFIN              
2888,118,27217,27,8128,9,2554,CLAIREMONT MESA     9332                
2889,118,27217,27,8130,6,2554,CLAIREMONT MESA     OVERLAND            
2890,118,27217,27,8126,6,2537,CLAIREMONT MESA     COMPLEX             
2891,118,27217,27,8065,10,2475,CLAIREMONT MESA     8252-1ST INTERSTATE 
2892,118,27217,27,8067,6,2475,CLAIREMONT MESA     MERCURY             
2893,118,27217,27,8069,7,2533,CLAIREMONT MESA     CONVOY              
2894,118,27217,27,8184,6,2563,CONVOY              RONSON              
2895,118,27217,27,8234,10,2590,ENGINEER            CONVOY              
2896,118,27217,27,8315,10,2648,CONVOY              unknown             
2897,118,27217,27,8344,6,2648,BALBOA              CONVOY              
2898,118,27217,27,8342,10,2628,TERRY BENNETT       BALBOA              
2899,118,27217,27,8373,7,2540,CHARGER             BALBOA              
2900,118,27217,27,8378,10,2621,BALBOA              MT ALBERTINE        
2901,118,27217,27,8376,10,2621,MT ABERNATHY        BALBOA              
2902,118,27217,27,8381,10,2627,DRIVEWAY            BALBOA              
2903,118,27217,27,8401,6,2627,BALBOA              GENESEE             
2904,118,27217,27,8416,10,2684,BALBOA              MT EVEREST          
2905,118,27217,27,8506,6,2686,CLAIREMONT          BALBOA              
2906,118,27217,27,8593,10,2774,BALBOA              MORAGA              
2907,118,27217,27,8664,10,2774,MORENA              BALBOA              
2908,118,27217,27,8619,6,2720,ramp GARNET              
2909,118,27217,27,8644,7,2768,GARNET              MISSION BAY         
2910,118,27217,27,8672,10,2768,GARNET              BOND                
2911,118,27217,27,11813,9,2819,SOLEDAD MTN         GARNET              
2912,118,27217,27,8737,6,2819,BALBOA              GARNET              
2913,118,27217,27,15992,9,2825,OLNEY               GARNET/OLNEY        
2914,118,27217,27,8781,10,2825,NOYES               GARNET              
2915,118,27217,27,8828,7,2830,LAMONT              GARNET/LAMONT       
2916,118,27217,27,8865,10,2830,JEWELL              GARNET              
2917,118,27217,27,8875,7,2837,INGRAHAM            GARNET/INGRAHAM     
2918,118,27217,27,8890,10,2874,GARNET              HAINES              
2919,118,27217,27,8908,7,2885,FANUEL              GARNET/FANUEL       
2920,118,27217,27,8916,10,2885,GARNET              EVERTS              
2921,118,27217,27,8941,7,2885,CASS                GARNET/CASS         
2922,118,27217,27,8951,10,2899,BAYARD              GARNET              
2923,118,27217,27,8979,6,2899,MISSION             HORNBLEND           
2924,119,28109,28,11505,7,3838,CANON               ROSECRANS           
2925,119,28109,28,11474,10,3838,ROSECRANS           SHELTER ISLAND      
2926,119,28109,28,11443,10,3838,ROSECRANS           DICKENS             
2927,119,28109,28,11386,10,3815,ROSECRANS           GARRISON            
2928,119,28109,28,11346,10,3783,ROSECRANS           INGELOW             
2929,119,28109,28,11302,7,3783,NIMITZ              ROSECRANS           
2930,119,28109,28,11217,10,3751,ROSECRANS           POE                 
2931,119,28109,28,11194,10,3702,ROSECRANS           RUSSELL             
2932,119,28109,28,11133,7,3660,ROSECRANS           VOLTAIRE            
2933,119,28109,28,11067,10,3613,ROSECRANS           WOMBLE              
2934,119,28109,28,11027,10,3613,ROSECRANS           CURTIS              
2935,119,28109,28,10940,10,3561,ROSECRANS           GOLDSMITH           
2936,119,28109,28,10872,10,3576,ROSECRANS           IBSEN               
2937,119,28109,28,10769,7,3476,ROSECRANS           LYTTON              
2938,119,28109,28,10637,10,3476,ROSECRANS           NORTH EVERGREEN     
2939,119,28109,28,10537,10,3467,ROSECRANS           zone connector      
2940,119,28109,28,10464,7,3459,ROSECRANS           MIDWAY              
2941,119,28109,28,10422,10,3382,ROSECRANS           CAM DEL RIO WEST    
2942,119,28109,28,10349,9,3344,ROSECRANS           KURTZ               
2943,119,28109,28,10652,9,3403,PACIFIC             SPORTS ARENA/ENTERPR
2944,119,28109,28,16218,6,3403,NAVWAR              GRAND CENTRAL STAT  
2945,120,28209,28,16218,6,3403,NAVWAR              GRAND CENTRAL STAT  
2946,120,28209,28,10652,9,3403,PACIFIC             SPORTS ARENA/ENTERPR
2947,120,28209,28,10349,9,3344,ROSECRANS           KURTZ               
2948,120,28209,28,10422,10,3382,ROSECRANS           CAM DEL RIO WEST    
2949,120,28209,28,10464,7,3459,ROSECRANS           MIDWAY              
2950,120,28209,28,10537,10,3467,ROSECRANS           zone connector      
2951,120,28209,28,10637,10,3476,ROSECRANS           NORTH EVERGREEN     
2952,120,28209,28,10769,7,3476,ROSECRANS           LYTTON              
2953,120,28209,28,10872,10,3576,ROSECRANS           IBSEN               
2954,120,28209,28,10940,10,3561,ROSECRANS           GOLDSMITH           
2955,120,28209,28,11027,10,3613,ROSECRANS           CURTIS              
2956,120,28209,28,11067,10,3613,ROSECRANS           WOMBLE              
2957,120,28209,28,11133,7,3660,ROSECRANS           VOLTAIRE            
2958,120,28209,28,11194,10,3702,ROSECRANS           RUSSELL             
2959,120,28209,28,11217,10,3751,ROSECRANS           POE                 
2960,120,28209,28,11302,7,3783,NIMITZ              ROSECRANS           
2961,120,28209,28,11346,10,3783,ROSECRANS           INGELOW             
2962,120,28209,28,11386,10,3815,ROSECRANS           GARRISON            
2963,120,28209,28,11443,10,3838,ROSECRANS           DICKENS             
2964,120,28209,28,11474,10,3838,ROSECRANS           SHELTER ISLAND      
2965,120,28209,28,11493,10,3838,SHELTER ISLAND      SCOTT               
2966,120,28209,28,15251,10,3881,SHELTER ISLAND      ANCHORAGE           
2967,120,28209,28,11505,7,3838,CANON               ROSECRANS           
2968,121,31116,31,6772,6,2098,MIRA MESA TC        MIRA MESA TC        
2969,121,31116,31,6757,9,2074,WESTVIEW PKWY       HILLERY             
2970,121,31116,31,6758,9,2097,HILLERY             BLACK MOUNTAIN      
2971,121,31116,31,6785,9,2097,BLACK MOUNTAIN      BLACK MOUNTAIN      
2972,121,31116,31,6835,9,2135,BLACK MOUNTAIN      GOLD COAST          
2973,121,31116,31,6872,6,2132,CARROLL CANYON      BLACK MOUNTAIN      
2974,121,31116,31,6927,10,2164,BLACK MOUNTAIN      KEARNY VL/CARROLL CT
2975,121,31116,31,6948,10,2144,UNKNOWN             BLACK MOUNTAIN      
2976,121,31116,31,6988,10,2144,MIRAMAR             BLACK MOUNTAIN      
2977,121,31116,31,6989,10,2193,MIRAMAR             CLAYTON             
2978,121,31116,31,6991,10,2182,MIRAMAR             CAMINO RUIZ         
2979,121,31116,31,7004,10,2189,MIRAMAR             DRIVEWAY            
2980,121,31116,31,7038,10,2200,MIRAMAR             CABOT               
2981,121,31116,31,7065,10,2197,MIRAMAR             DOWDY               
2982,121,31116,31,7084,10,2216,EMPIRE              MIRAMAR             
2983,121,31116,31,7102,10,2200,MIRAMAR             DRIVEWAY            
2984,121,31116,31,7127,10,2200,MIRAMAR             CARROLL             
2985,121,31116,31,7160,10,2200,UNKNOWN             MIRAMAR             
2986,121,31116,31,7167,10,2231,MIRAMAR             DISTRIBUTION        
2987,121,31116,31,7177,10,2241,MIRAMAR             PRODUCTION          
2988,121,31116,31,7186,10,2225,MILCH               COMMERCE            
2989,121,31116,31,7192,10,2240,FROST MAR PL        MIRAMAR             
2990,121,31116,31,7195,10,2222,MIRAMAR             MIRAMAR PL          
2991,121,31116,31,7207,10,2222,MIRAMAR MALL        MIRAMAR             
2992,121,31116,31,7213,10,2233,MIRAMAR             NOBEL               
2993,121,31116,31,7251,10,2257,TOWNE CENTRE        LA JOLLA VILLAGE    
2994,121,31116,31,7252,10,2258,EXECUTIVE           LA JOLLA VILLAGE    
2995,121,31116,31,7265,6,2253,LA JOLLA VILLAGE    GENESEE             
2996,121,31116,31,7272,6,2258,GENESEE             UTC TRANSIT CENTER  
2997,122,31216,31,7272,6,2258,GENESEE             UTC TRANSIT CENTER  
2998,122,31216,31,7265,6,2253,LA JOLLA VILLAGE    GENESEE             
2999,122,31216,31,7252,10,2258,EXECUTIVE           LA JOLLA VILLAGE    
3000,122,31216,31,7251,10,2257,TOWNE CENTRE        LA JOLLA VILLAGE    
3001,122,31216,31,7213,10,2233,MIRAMAR             NOBEL               
3002,122,31216,31,7207,10,2222,MIRAMAR MALL        MIRAMAR             
3003,122,31216,31,7195,10,2222,MIRAMAR             MIRAMAR PL          
3004,122,31216,31,7192,10,2240,FROST MAR PL        MIRAMAR             
3005,122,31216,31,7186,10,2225,MILCH               COMMERCE            
3006,122,31216,31,7177,10,2241,MIRAMAR             PRODUCTION          
3007,122,31216,31,7167,10,2231,MIRAMAR             DISTRIBUTION        
3008,122,31216,31,7160,10,2200,UNKNOWN             MIRAMAR             
3009,122,31216,31,7127,10,2200,MIRAMAR             CARROLL             
3010,122,31216,31,7102,10,2200,MIRAMAR             DRIVEWAY            
3011,122,31216,31,7084,10,2216,EMPIRE              MIRAMAR             
3012,122,31216,31,7065,10,2197,MIRAMAR             DOWDY               
3013,122,31216,31,7038,10,2200,MIRAMAR             CABOT               
3014,122,31216,31,7004,10,2189,MIRAMAR             DRIVEWAY            
3015,122,31216,31,6991,10,2182,MIRAMAR             CAMINO RUIZ         
3016,122,31216,31,6989,10,2193,MIRAMAR             CLAYTON             
3017,122,31216,31,6988,10,2144,MIRAMAR             BLACK MOUNTAIN      
3018,122,31216,31,6948,10,2144,UNKNOWN             BLACK MOUNTAIN      
3019,122,31216,31,6927,10,2164,BLACK MOUNTAIN      KEARNY VL/CARROLL CT
3020,122,31216,31,6872,6,2132,CARROLL CANYON      BLACK MOUNTAIN      
3021,122,31216,31,6835,9,2135,BLACK MOUNTAIN      GOLD COAST          
3022,122,31216,31,6785,9,2097,BLACK MOUNTAIN      BLACK MOUNTAIN      
3023,122,31216,31,6758,9,2097,HILLERY             BLACK MOUNTAIN      
3024,122,31216,31,6757,9,2074,WESTVIEW PKWY       HILLERY             
3025,122,31216,31,6772,6,2098,MIRA MESA TC        MIRA MESA TC        
3026,123,34111,34,7272,6,2258,GENESEE             UTC TRANSIT CENTER  
3027,123,34111,34,7265,6,2253,LA JOLLA VILLAGE    GENESEE             
3028,123,34111,34,7288,9,2264,LA JOLLA VILLAGE    REGENTS             
3029,123,34111,34,7296,7,2249,LA JOLLA VILLAGE    LEBON               
3030,123,34111,34,7283,7,2266,LA JOLLA VILLAGE    VILLA LA JOLLA      
3031,123,34111,34,15248,7,2247,UNKNOWN             UNKNOWN             
3032,123,34111,34,7197,6,2215,MYERS               GILMAN              
3033,123,34111,34,7215,6,2239,GILMAN              EUCALYPTUS GROVE    
3034,123,34111,34,7306,7,2239,LA JOLLA VILLAGE    TORREY PINES        
3035,123,34111,34,7293,10,2239,NORTH TORREY PINES  EXPEDITION          
3036,123,34111,34,7219,10,2220,LA JOLLA SHORES     NORTH TORREY PINES  
3037,123,34111,34,7248,10,2220,LA JOLLA SHORES     POOLE/INYAHA        
3038,123,34111,34,7286,10,2220,LA JOLLA SHORES     HORIZON             
3039,123,34111,34,7314,10,2271,LA JOLLA SHORES     DISCOVERY           
3040,123,34111,34,7303,10,2271,LA JOLLA SHORES     BIOLOGICAL          
3041,123,34111,34,7330,10,2271,LA JOLLA SHORES     DOWNWIND/SHELLBACK  
3042,123,34111,34,7359,10,2271,LA JOLLA SHORES     SCRIPPS             
3043,123,34111,34,7401,10,2305,LA JOLLA SHORES     CAM DEL COLLADO     
3044,123,34111,34,7446,10,2305,CALLE DEL ORO       LA JOLLA SHORES     
3045,123,34111,34,7466,10,2305,LA JOLLA SHORES     CALLE FRESCOTA      
3046,123,34111,34,7488,10,2305,LA JOLLA SHORES     VALLECITOS          
3047,123,34111,34,7575,10,2305,LA JOLLA SHORES     PASEO DORADO        
3048,123,34111,34,7618,7,2305,CALLE DE LA PLATA   TORREY PINES        
3049,123,34111,34,7633,9,2354,TORREY PINES        HILLSIDE/VIKING     
3050,123,34111,34,7668,9,2389,PROSPECT PL         TORREY PINES        
3051,123,34111,34,7694,10,2389,EXCHANGE            TORREY PINES        
3052,123,34111,34,7709,7,2401,SILVERADO           HERSCHEL            
3053,123,34111,34,7743,10,2430,GIRARD              KLINE               
3054,123,34111,34,7773,9,2430,GIRARD              TORREY PINES        
3055,123,34111,34,7825,7,2458,FAY                 PEARL               
3056,123,34111,34,7847,10,2465,DRAPER              PEARL               
3057,123,34111,34,7866,7,2465,PEARL               LA JOLLA            
3058,123,34111,34,7894,10,2465,LA JOLLA            MARINE              
3059,123,34111,34,7939,9,2465,LA JOLLA            zone connector      
3060,123,34111,34,8059,7,2526,NAUTILUS            LA JOLLA            
3061,123,34111,34,8107,10,2558,LA JOLLA            BONAIR              
3062,123,34111,34,8164,10,2558,LA JOLLA            GRAVILLA            
3063,123,34111,34,8199,7,2558,LA JOLLA            ROSEMONT            
3064,123,34111,34,8245,10,2598,LA JOLLA            WINAMAR             
3065,123,34111,34,8282,9,2598,LA JOLLA            VIA DEL NORTE       
3066,123,34111,34,8329,10,2630,LA JOLLA            MIRA MONTE          
3067,123,34111,34,4846,9,2608,LA JOLLA            LA CANADA           
3068,123,34111,34,8411,10,2608,LA JOLLA            CAM DE LA COSTA     
3069,123,34111,34,8446,7,2656,LA JOLLA            BIRD ROCK           
3070,123,34111,34,8470,9,2683,FORWARD             LA JOLLA            
3071,123,34111,34,8487,7,2722,LA JOLLA            MIDWAY              
3072,123,34111,34,8509,10,2695,COLIMA              LA JOLLA            
3073,123,34111,34,8541,9,2722,LA JOLLA            SEA RIDGE           
3074,123,34111,34,8584,7,2765,TURQUOISE           LA JOLLA            
3075,123,34111,34,8577,10,2734,TURQUOISE           LA JOLLA            
3076,123,34111,34,8590,10,2765,MISSION             unknown             
3077,123,34111,34,8638,10,2765,MISSION             OPAL                
3078,123,34111,34,8727,10,2829,MISSION             BERYL               
3079,123,34111,34,8757,7,2797,MISSION             LAW                 
3080,123,34111,34,8799,10,2829,MISSION             CHALCEDONY          
3081,123,34111,34,8886,10,2858,MISSION             DIAMOND             
3082,123,34111,34,8938,10,2858,MISSION             FELSPAR             
3083,123,34111,34,8979,6,2899,MISSION             HORNBLEND           
3084,123,34111,34,9010,10,2930,MISSION             THOMAS              
3085,123,34111,34,9095,10,2940,PACIFIC BEACH       MISSION             
3086,123,34111,34,9153,10,2974,MISSION             WINDIMERE           
3087,123,34111,34,9184,10,2974,MISSION             SAN RAFAEL          
3088,123,34111,34,9246,10,3024,MISSION             SAN JOSE            
3089,123,34111,34,9297,10,3024,MISSION             SANTA CLARA         
3090,123,34111,34,9346,10,3079,MISSION             SAN JUAN            
3091,123,34111,34,9429,10,3079,MISSION             EL CARMEL           
3092,123,34111,34,9528,10,3079,MISSION             SAN LUIS OBISPO     
3093,123,34111,34,9582,10,3130,MISSION             SANTA BARBARA       
3094,123,34111,34,9646,10,3171,MISSION             WEST MISSION BAY    
3095,123,34111,34,9688,10,3172,GLEASON             WEST MISSION BAY    
3096,123,34111,34,9891,10,3167,WEST MISSION BAY    QUIVERA/DANA LANDING
3097,123,34111,34,9961,10,3181,WEST MISSION BAY    INGRAHAM            
3098,123,34111,34,10212,7,3338,MIDWAY              WEST POINT ARENA    
3099,123,34111,34,10257,10,3360,SPORTS ARENA        GAGE                
3100,123,34111,34,10279,7,3346,SPORTS ARENA        SPORTS ARENA/LODGE  
3101,123,34111,34,10296,10,3346,SPORTS ARENA        DRIVEWAY            
3102,123,34111,34,10322,10,3382,SPORTS ARENA        DIXIELINE/GREEN BURR
3103,123,34111,34,10358,10,3382,SPORTS ARENA        CHUCK E CHEESE      
3104,123,34111,34,10349,9,3344,ROSECRANS           KURTZ               
3105,123,34111,34,10652,9,3403,PACIFIC             SPORTS ARENA/ENTERPR
3106,123,34111,34,16218,6,3403,NAVWAR              GRAND CENTRAL STAT  
3107,124,34211,34,16218,6,3403,NAVWAR              GRAND CENTRAL STAT  
3108,124,34211,34,10652,9,3403,PACIFIC             SPORTS ARENA/ENTERPR
3109,124,34211,34,10349,9,3344,ROSECRANS           KURTZ               
3110,124,34211,34,10358,10,3382,SPORTS ARENA        CHUCK E CHEESE      
3111,124,34211,34,10322,10,3382,SPORTS ARENA        DIXIELINE/GREEN BURR
3112,124,34211,34,10296,10,3346,SPORTS ARENA        DRIVEWAY            
3113,124,34211,34,10279,7,3346,SPORTS ARENA        SPORTS ARENA/LODGE  
3114,124,34211,34,10257,10,3360,SPORTS ARENA        GAGE                
3115,124,34211,34,10212,7,3338,MIDWAY              WEST POINT ARENA    
3116,124,34211,34,9961,10,3181,WEST MISSION BAY    INGRAHAM            
3117,124,34211,34,9891,10,3167,WEST MISSION BAY    QUIVERA/DANA LANDING
3118,124,34211,34,9688,10,3172,GLEASON             WEST MISSION BAY    
3119,124,34211,34,9646,10,3171,MISSION             WEST MISSION BAY    
3120,124,34211,34,9582,10,3130,MISSION             SANTA BARBARA       
3121,124,34211,34,9528,10,3079,MISSION             SAN LUIS OBISPO     
3122,124,34211,34,9429,10,3079,MISSION             EL CARMEL           
3123,124,34211,34,9346,10,3079,MISSION             SAN JUAN            
3124,124,34211,34,9297,10,3024,MISSION             SANTA CLARA         
3125,124,34211,34,9246,10,3024,MISSION             SAN JOSE            
3126,124,34211,34,9184,10,2974,MISSION             SAN RAFAEL          
3127,124,34211,34,9153,10,2974,MISSION             WINDIMERE           
3128,124,34211,34,9095,10,2940,PACIFIC BEACH       MISSION             
3129,124,34211,34,9010,10,2930,MISSION             THOMAS              
3130,124,34211,34,8979,6,2899,MISSION             HORNBLEND           
3131,124,34211,34,8938,10,2858,MISSION             FELSPAR             
3132,124,34211,34,8886,10,2858,MISSION             DIAMOND             
3133,124,34211,34,8799,10,2829,MISSION             CHALCEDONY          
3134,124,34211,34,8757,7,2797,MISSION             LAW                 
3135,124,34211,34,8727,10,2829,MISSION             BERYL               
3136,124,34211,34,8638,10,2765,MISSION             OPAL                
3137,124,34211,34,8590,10,2765,MISSION             unknown             
3138,124,34211,34,8577,10,2734,TURQUOISE           LA JOLLA            
3139,124,34211,34,8541,9,2722,LA JOLLA            SEA RIDGE           
3140,124,34211,34,8509,10,2695,COLIMA              LA JOLLA            
3141,124,34211,34,8487,7,2722,LA JOLLA            MIDWAY              
3142,124,34211,34,8470,9,2683,FORWARD             LA JOLLA            
3143,124,34211,34,8446,7,2656,LA JOLLA            BIRD ROCK           
3144,124,34211,34,8411,10,2608,LA JOLLA            CAM DE LA COSTA     
3145,124,34211,34,4846,9,2608,LA JOLLA            LA CANADA           
3146,124,34211,34,8329,10,2630,LA JOLLA            MIRA MONTE          
3147,124,34211,34,8282,9,2598,LA JOLLA            VIA DEL NORTE       
3148,124,34211,34,8245,10,2598,LA JOLLA            WINAMAR             
3149,124,34211,34,8199,7,2558,LA JOLLA            ROSEMONT            
3150,124,34211,34,8164,10,2558,LA JOLLA            GRAVILLA            
3151,124,34211,34,8107,10,2558,LA JOLLA            BONAIR              
3152,124,34211,34,8059,7,2526,NAUTILUS            LA JOLLA            
3153,124,34211,34,7939,9,2465,LA JOLLA            zone connector      
3154,124,34211,34,7894,10,2465,LA JOLLA            MARINE              
3155,124,34211,34,7866,7,2465,PEARL               LA JOLLA            
3156,124,34211,34,7847,10,2465,DRAPER              PEARL               
3157,124,34211,34,7825,7,2458,FAY                 PEARL               
3158,124,34211,34,7773,9,2430,GIRARD              TORREY PINES        
3159,124,34211,34,7743,10,2430,GIRARD              KLINE               
3160,124,34211,34,7709,7,2401,SILVERADO           HERSCHEL            
3161,124,34211,34,7694,10,2389,EXCHANGE            TORREY PINES        
3162,124,34211,34,7668,9,2389,PROSPECT PL         TORREY PINES        
3163,124,34211,34,7633,9,2354,TORREY PINES        HILLSIDE/VIKING     
3164,124,34211,34,7618,7,2305,CALLE DE LA PLATA   TORREY PINES        
3165,124,34211,34,7575,10,2305,LA JOLLA SHORES     PASEO DORADO        
3166,124,34211,34,7488,10,2305,LA JOLLA SHORES     VALLECITOS          
3167,124,34211,34,7466,10,2305,LA JOLLA SHORES     CALLE FRESCOTA      
3168,124,34211,34,7446,10,2305,CALLE DEL ORO       LA JOLLA SHORES     
3169,124,34211,34,7401,10,2305,LA JOLLA SHORES     CAM DEL COLLADO     
3170,124,34211,34,7359,10,2271,LA JOLLA SHORES     SCRIPPS             
3171,124,34211,34,7330,10,2271,LA JOLLA SHORES     DOWNWIND/SHELLBACK  
3172,124,34211,34,7303,10,2271,LA JOLLA SHORES     BIOLOGICAL          
3173,124,34211,34,7314,10,2271,LA JOLLA SHORES     DISCOVERY           
3174,124,34211,34,7286,10,2220,LA JOLLA SHORES     HORIZON             
3175,124,34211,34,7248,10,2220,LA JOLLA SHORES     POOLE/INYAHA        
3176,124,34211,34,7219,10,2220,LA JOLLA SHORES     NORTH TORREY PINES  
3177,124,34211,34,7293,10,2239,NORTH TORREY PINES  EXPEDITION          
3178,124,34211,34,7306,7,2239,LA JOLLA VILLAGE    TORREY PINES        
3179,124,34211,34,7215,6,2239,GILMAN              EUCALYPTUS GROVE    
3180,124,34211,34,7197,6,2215,MYERS               GILMAN              
3181,124,34211,34,15248,7,2247,UNKNOWN             UNKNOWN             
3182,124,34211,34,7283,7,2266,LA JOLLA VILLAGE    VILLA LA JOLLA      
3183,124,34211,34,7296,7,2249,LA JOLLA VILLAGE    LEBON               
3184,124,34211,34,7288,9,2264,LA JOLLA VILLAGE    REGENTS             
3185,124,34211,34,7265,6,2253,LA JOLLA VILLAGE    GENESEE             
3186,124,34211,34,7272,6,2258,GENESEE             UTC TRANSIT CENTER  
3187,125,35108,35,10692,10,3529,CABLE               NEWPORT             
3188,125,35108,35,10655,8,3529,CABLE               SANTA MONICA        
3189,125,35108,35,10550,7,3465,CABLE               CAPE MAY            
3190,125,35108,35,10403,7,3418,VOLTAIRE            CABLE               
3191,125,35108,35,10404,10,3405,WEST POINT LOMA     SUNSET CLIFFS       
3192,125,35108,35,10392,10,3351,WEST POINT LOMA     NIMITZ              
3193,125,35108,35,10347,10,3351,W. POINT LOMA       MENTONE             
3194,125,35108,35,10338,10,3351,WEST POINT LOMA     TEMECULA/MARINECOVE 
3195,125,35108,35,10329,7,3426,WEST POINT LOMA     FAMOSA              
3196,125,35108,35,10325,10,3348,ADRIAN              WEST POINT LOMA     
3197,125,35108,35,10293,10,3387,WEST POINT LOMA     LOMA RIVIERA        
3198,125,35108,35,10212,7,3338,MIDWAY              WEST POINT ARENA    
3199,125,35108,35,10285,10,3406,MIDWAY              DUKE                
3200,125,35108,35,10354,10,3346,MIDWAY              KEMPER              
3201,125,35108,35,10408,10,3413,MIDWAY              FORDHAM             
3202,125,35108,35,10431,10,3467,MIDWAY              EAST                
3203,125,35108,35,10464,7,3459,ROSECRANS           MIDWAY              
3204,125,35108,35,10422,10,3382,ROSECRANS           CAM DEL RIO WEST    
3205,125,35108,35,10349,9,3344,ROSECRANS           KURTZ               
3206,125,35108,35,10652,9,3403,PACIFIC             SPORTS ARENA/ENTERPR
3207,125,35108,35,16218,6,3403,NAVWAR              GRAND CENTRAL STAT  
3208,126,35208,35,16218,6,3403,NAVWAR              GRAND CENTRAL STAT  
3209,126,35208,35,10652,9,3403,PACIFIC             SPORTS ARENA/ENTERPR
3210,126,35208,35,10349,9,3344,ROSECRANS           KURTZ               
3211,126,35208,35,10422,10,3382,ROSECRANS           CAM DEL RIO WEST    
3212,126,35208,35,10464,7,3459,ROSECRANS           MIDWAY              
3213,126,35208,35,10431,10,3467,MIDWAY              EAST                
3214,126,35208,35,10408,10,3413,MIDWAY              FORDHAM             
3215,126,35208,35,10354,10,3346,MIDWAY              KEMPER              
3216,126,35208,35,10285,10,3406,MIDWAY              DUKE                
3217,126,35208,35,10212,7,3338,MIDWAY              WEST POINT ARENA    
3218,126,35208,35,10293,10,3387,WEST POINT LOMA     LOMA RIVIERA        
3219,126,35208,35,10325,10,3348,ADRIAN              WEST POINT LOMA     
3220,126,35208,35,10329,7,3426,WEST POINT LOMA     FAMOSA              
3221,126,35208,35,10338,10,3351,WEST POINT LOMA     TEMECULA/MARINECOVE 
3222,126,35208,35,10347,10,3351,W. POINT LOMA       MENTONE             
3223,126,35208,35,10392,10,3351,WEST POINT LOMA     NIMITZ              
3224,126,35208,35,10404,10,3405,WEST POINT LOMA     SUNSET CLIFFS       
3225,126,35208,35,10403,7,3418,VOLTAIRE            CABLE               
3226,126,35208,35,10550,7,3465,CABLE               CAPE MAY            
3227,126,35208,35,10655,8,3529,CABLE               SANTA MONICA        
3228,126,35208,35,10692,10,3529,CABLE               NEWPORT             
3229,127,41113,41,9904,7,3190,FASHION VALLEY TC   FV TRANSIT CENTER   
3230,127,41113,41,9834,10,3217,FASHION VALLEY ROAD WEST FASHION VALLEY 
