Geo,Year,PropUrbanSFDU,PropUrbanMFDU,PropUrbanGQDU,PropTownSFDU,PropTownMFDU,PropTownGQDU
1358,2016,0.0,0.0,0.0,1.0,0.0,0.0
1359,2016,0.0,0.0,0.0,0.0,1.0,0.0
1360,2016,0.0,0.0,0.0,1.0,1.0,0.0
1361,2016,0.0,0.0,0.0,0.0,0.0,0.0
1362,2016,0.0,0.0,0.0,1.0,0.0,0.0
1363,2016,0.0,0.0,0.0,0.6056338028169014,0.0,0.0
1364,2016,0.0,0.0,0.0,0.0,0.0,0.0
1365,2016,0.0,0.0,0.0,1.0,0.0,0.0
1366,2016,0.0,0.0,0.0,0.0,0.0,0.0
1367,2016,0.0,0.0,0.0,0.0,0.0,0.0
1368,2016,0.0,0.0,0.0,1.0,0.0,0.0
1369,2016,0.0,0.0,0.0,1.0,0.0,0.0
1370,2016,0.0,0.0,0.0,0.0,0.0,0.0
1371,2016,0.0,0.0,0.0,1.0,0.0,0.0
1372,2016,0.0,0.0,0.0,1.0,0.0,0.0
1373,2016,0.0,0.0,0.0,1.0,0.0,1.0
1374,2016,0.0,0.0,0.0,0.0,0.0,0.0
1375,2016,0.0,0.0,0.0,0.0,0.0,0.0
1376,2016,0.0,0.0,0.0,1.0,0.0,1.0
1377,2016,0.0,0.0,0.0,0.0,0.0,0.0
1378,2016,0.0,0.0,0.0,1.0,0.0,0.0
1379,2016,0.0,0.0,0.0,1.0,0.0,1.0
1380,2016,0.0,0.0,0.0,0.0,0.0,0.0
1381,2016,0.0,0.0,0.0,1.0,0.0,0.0
1382,2016,0.0,0.0,0.0,1.0,1.0,0.0
1383,2016,0.0,0.0,0.0,0.0,0.0,0.0
1384,2016,0.0,0.0,0.0,0.030864197530864196,0.0,0.0
1385,2016,0.0,0.0,0.0,1.0,0.0,0.0
1386,2016,0.0,0.0,0.0,0.0,0.0,0.0
1387,2016,0.0,0.0,0.0,1.0,0.0,0.0
1388,2016,0.0,0.0,0.0,0.0,0.0,1.0
1389,2016,0.0,0.0,0.0,1.0,0.0,0.0
1390,2016,0.0,0.0,0.0,1.0,0.0,0.0
1391,2016,0.0,0.0,0.0,1.0,0.0,0.0
1392,2016,0.0,0.0,0.0,1.0,1.0,0.0
1393,2016,1.0,0.0,0.0,0.0,0.0,0.0
1394,2016,0.0,0.0,0.0,1.0,0.0,1.0
1395,2016,0.0,0.0,0.0,1.0,0.0,0.0
1396,2016,0.0,0.0,0.0,1.0,0.0,0.0
1397,2016,1.0,1.0,0.0,0.0,0.0,0.0
1398,2016,0.0,0.0,0.0,1.0,1.0,1.0
1399,2016,0.0,0.0,0.0,0.0,0.0,0.0
1400,2016,0.0,0.0,0.0,0.0,1.0,1.0
1401,2016,0.0,0.0,0.0,1.0,0.0,0.0
1402,2016,0.0,0.0,0.0,1.0,1.0,0.0
1403,2016,0.0,0.0,0.0,0.0,0.0,0.0
1404,2016,0.0,0.0,0.0,1.0,0.0,0.0
1405,2016,1.0,1.0,0.0,0.0,0.0,0.0
1406,2016,0.0,0.0,0.0,0.9884393063583815,0.0,0.0
1407,2016,0.0,0.0,0.0,1.0,0.0,0.0
1408,2016,0.0,0.0,0.0,0.0,0.0,0.0
1409,2016,0.0,0.0,0.0,1.0,0.0,0.0
1410,2016,0.0,0.0,0.0,1.0,1.0,0.0
1411,2016,0.0,0.0,0.0,0.0,0.0,0.0
1412,2016,0.0,0.0,0.0,0.0,0.0,0.0
1413,2016,0.0,0.0,0.0,1.0,0.0,0.0
1414,2016,0.0,0.0,0.0,1.0,0.0,0.0
1415,2016,0.0,0.0,0.0,0.981203007518797,0.0,0.0
1416,2016,0.0,0.0,0.0,0.0,0.0,0.0
1417,2016,0.0,0.0,0.0,1.0,0.0,0.0
1418,2016,0.0,0.0,0.0,0.0,0.0,0.0
1419,2016,0.0,0.0,0.0,0.0,0.0,0.0
1420,2016,0.0,0.0,0.0,0.0,0.0,0.0
1421,2016,0.0,0.0,0.0,1.0,0.0,0.0
1422,2016,0.0,0.0,0.0,1.0,0.0,1.0
1423,2016,1.0,1.0,0.0,0.0,0.0,0.0
1424,2016,1.0,1.0,0.0,0.0,0.0,0.0
1425,2016,0.0,0.0,0.0,0.0,0.0,0.0
1426,2016,0.0,0.0,0.0,1.0,0.0,1.0
1427,2016,0.0,0.0,0.0,1.0,0.0,0.0
1428,2016,0.0,0.0,0.0,1.0,0.0,0.0
1429,2016,0.0,0.0,0.0,1.0,0.0,0.0
1430,2016,0.0,0.0,0.0,0.0,0.0,0.0
1431,2016,0.0,0.0,0.0,1.0,0.0,0.0
1432,2016,0.0,0.0,0.0,0.0,0.0,0.0
1433,2016,0.0,0.0,0.0,0.0,0.0,0.0
1434,2016,0.0,0.0,0.0,0.0,0.0,0.0
1435,2016,0.0,0.0,0.0,1.0,0.0,0.0
1436,2016,0.0,0.0,0.0,0.9944289693593314,0.0,1.0
1437,2016,0.0,0.0,0.0,0.0,0.0,0.0
1438,2016,1.0,1.0,0.0,0.0,0.0,0.0
1439,2016,0.0,0.0,0.0,1.0,0.0,0.0
1440,2016,0.0,0.0,0.0,0.0,0.0,0.0
1441,2016,0.0,0.0,0.0,0.0,0.0,0.0
1442,2016,0.0,0.0,0.0,0.0,0.0,0.0
1443,2016,0.0,0.0,0.0,0.0,0.0,0.0
1444,2016,0.0,0.0,0.0,1.0,0.0,0.0
1445,2016,0.0,0.0,0.0,1.0,0.0,0.0
1446,2016,0.0,0.0,0.0,0.0,0.0,0.0
1447,2016,1.0,1.0,0.0,0.0,0.0,0.0
1448,2016,0.0,0.0,0.0,0.0,0.0,0.0
1449,2016,1.0,1.0,0.0,0.0,0.0,0.0
1450,2016,0.0,0.0,0.0,1.0,0.0,0.0
1451,2016,0.0,0.0,0.0,0.0,1.0,0.0
1452,2016,0.0,0.0,1.0,1.0,0.0,0.0
1453,2016,0.0,0.0,0.0,1.0,0.0,0.0
1454,2016,0.0,0.0,0.0,0.0,0.0,0.0
1455,2016,0.0,0.0,0.0,0.12,0.0,0.0
1456,2016,1.0,0.0,0.0,0.0,0.0,0.0
1457,2016,0.0,0.0,0.0,1.0,0.0,0.0
1458,2016,0.0,0.0,0.0,0.9864864864864865,1.0,0.0
1459,2016,0.0,0.0,0.0,0.0,0.0,0.0
1460,2016,0.0,0.0,0.0,0.0,0.0,0.0
1461,2016,0.0,0.0,0.0,0.0,0.0,0.0
1462,2016,0.0,0.0,0.0,0.0,0.0,0.0
1463,2016,0.0,0.0,0.0,1.0,0.0,0.0
1464,2016,0.0,0.0,0.0,1.0,0.0,0.0
1465,2016,1.0,0.0,0.0,0.0,0.0,0.0
1466,2016,0.0,0.0,0.0,0.0,0.0,0.0
1467,2016,0.0,0.0,0.0,1.0,0.0,0.0
1468,2016,1.0,1.0,0.0,0.0,0.0,0.0
1469,2016,1.0,1.0,0.0,0.0,0.0,0.0
1470,2016,0.0,0.0,0.0,0.9917355371900827,0.0,0.0
1471,2016,0.0,0.0,0.0,0.0,0.0,0.0
1472,2016,0.0,0.0,0.0,0.0,0.0,0.0
1473,2016,0.0,0.0,0.0,1.0,0.0,0.0
1474,2016,0.0,0.0,0.0,0.43983402489626555,0.0,0.0
1475,2016,0.0,0.0,0.0,0.6198347107438017,0.0,0.0
1476,2016,0.0,0.0,0.0,1.0,0.0,0.0
1477,2016,0.0,0.0,0.0,0.0,0.0,0.0
1478,2016,0.0,0.0,0.0,1.0,0.0,0.0
1479,2016,0.0,0.0,0.0,1.0,0.0,0.0
1480,2016,0.0,0.0,0.0,0.0,0.0,0.0
1481,2016,0.0,0.0,0.0,0.0,0.0,0.0
1482,2016,0.0,0.0,0.0,1.0,0.0,0.0
1483,2016,0.0,0.0,0.0,1.0,0.0,0.0
1484,2016,0.0,0.0,0.0,1.0,0.0,0.0
1485,2016,0.0,0.0,0.0,0.06060606060606061,1.0,0.0
1486,2016,0.0,0.0,0.0,1.0,0.0,0.0
1487,2016,0.0,0.0,0.0,0.7929606625258799,0.0,0.0
1488,2016,1.0,0.0,0.0,0.0,0.0,0.0
1489,2016,0.0,0.0,0.0,0.0,0.0,0.0
1490,2016,0.0,0.0,0.0,1.0,1.0,0.0
1491,2016,1.0,0.0,1.0,0.0,0.0,0.0
1492,2016,0.0,0.0,0.0,1.0,1.0,0.0
1493,2016,0.0,0.0,0.0,0.0,0.0,0.0
1494,2016,1.0,1.0,0.0,0.0,0.0,0.0
1495,2016,0.0,0.0,0.0,1.0,1.0,0.0
1496,2016,0.0,0.0,0.0,1.0,0.0,0.0
1497,2016,0.0,0.0,0.0,0.8309090909090909,0.0,0.0
1498,2016,1.0,1.0,0.0,0.0,0.0,0.0
1499,2016,0.0,0.0,0.0,1.0,0.0,0.0
1500,2016,0.0,0.0,0.0,0.0,0.0,0.0
1501,2016,0.0,0.0,0.0,1.0,1.0,1.0
1502,2016,0.0,0.0,0.0,1.0,1.0,1.0
1503,2016,0.0,0.0,0.0,1.0,0.0,0.0
1504,2016,0.0,0.0,0.0,1.0,1.0,0.0
1505,2016,0.0,0.0,0.0,1.0,0.0,0.0
1506,2016,0.0,0.0,0.0,1.0,0.0,0.0
1507,2016,0.0,0.0,0.0,1.0,0.0,0.0
1508,2016,1.0,0.0,0.0,0.0,0.0,0.0
1509,2016,0.0,0.0,0.0,1.0,0.0,0.0
1510,2016,0.0,0.0,0.0,1.0,0.0,0.0
1511,2016,0.0,0.0,0.0,1.0,0.0,0.0
1512,2016,0.0,0.0,0.0,1.0,0.0,0.0
1513,2016,1.0,1.0,0.0,0.0,0.0,0.0
1514,2016,0.0,0.0,0.0,1.0,0.0,0.0
1515,2016,0.0,0.0,0.0,1.0,0.0,0.0
1516,2016,0.0,0.0,0.0,0.0,1.0,0.0
1517,2016,0.0,0.0,0.0,1.0,0.0,0.0
1518,2016,0.0,0.0,0.0,1.0,1.0,0.0
1519,2016,0.0,0.0,0.0,1.0,1.0,0.0
1520,2016,0.0,0.0,0.0,1.0,1.0,0.0
1521,2016,0.0,0.0,0.0,1.0,1.0,0.0
1522,2016,0.0,0.0,0.0,1.0,0.0,0.0
1523,2016,0.0,0.0,0.0,1.0,0.0,0.0
1524,2016,0.0,0.0,0.0,0.0,0.0,0.0
1525,2016,0.0,0.0,0.0,1.0,0.0,0.0
1526,2016,0.0,0.0,0.0,0.0,0.0,0.0
1527,2016,0.0,0.0,0.0,1.0,1.0,0.0
1528,2016,1.0,1.0,1.0,0.0,0.0,0.0
1529,2016,0.0,0.0,0.0,0.0,0.0,0.0
1530,2016,0.0,0.0,0.0,0.3181818181818182,0.0,0.0
1531,2016,1.0,0.0,0.0,0.0,0.0,0.0
1532,2016,0.0,0.0,0.0,0.0,0.0,0.0
1533,2016,1.0,1.0,0.0,0.0,0.0,0.0
1534,2016,1.0,1.0,0.0,0.0,0.0,0.0
1535,2016,0.0,0.0,0.0,1.0,0.0,0.0
1536,2016,0.0,0.0,0.0,0.0,0.0,0.0
1537,2016,0.0,0.0,0.0,0.0,0.0,0.0
1538,2016,0.0,0.0,0.0,1.0,0.0,0.0
1539,2016,0.0,0.0,0.0,1.0,0.0,0.0
1540,2016,0.0,0.0,0.0,1.0,0.0,1.0
1541,2016,0.0,0.0,0.0,0.9493670886075949,0.0,0.0
1542,2016,0.0,0.0,0.0,0.9157894736842105,0.0,0.0
1543,2016,0.0,0.0,0.0,0.0,0.0,0.0
1544,2016,0.0,0.0,0.0,1.0,0.0,0.0
1545,2016,0.9166666666666666,1.0,0.0,0.027777777777777776,0.0,0.0
1546,2016,1.0,1.0,0.0,0.0,0.0,0.0
1547,2016,0.0,0.0,0.0,1.0,0.0,0.0
1548,2016,0.0,0.0,0.0,1.0,0.0,0.0
1549,2016,0.0,0.0,0.0,1.0,1.0,0.0
1550,2016,0.0,0.0,0.0,0.0,0.0,0.0
1551,2016,0.0,0.0,0.0,0.0,0.0,0.0
1552,2016,0.0,0.0,0.0,1.0,0.0,0.0
1553,2016,0.0,0.0,0.0,1.0,0.0,0.0
1554,2016,0.0,0.0,0.0,1.0,0.0,0.0
1555,2016,0.2926829268292683,0.0,0.0,0.7073170731707317,0.0,0.0
1556,2016,0.0,0.0,0.0,1.0,0.0,0.0
1557,2016,0.0,0.0,0.0,1.0,1.0,0.0
1558,2016,0.0,0.0,0.0,1.0,0.0,0.0
1559,2016,0.0,0.0,0.0,1.0,0.0,0.0
1560,2016,0.0,0.0,0.0,1.0,1.0,0.0
1561,2016,0.0,0.0,0.0,1.0,0.0,0.0
1562,2016,0.0,0.0,0.0,1.0,0.0,1.0
1563,2016,0.0,0.0,0.0,1.0,0.0,0.0
1564,2016,1.0,1.0,0.0,0.0,0.0,0.0
1565,2016,1.0,0.0,0.0,0.0,0.0,0.0
1566,2016,0.0,0.0,0.0,1.0,0.0,0.0
1567,2016,1.0,1.0,0.0,0.0,0.0,0.0
1568,2016,0.0,0.0,0.0,1.0,0.0,0.0
1569,2016,1.0,1.0,0.0,0.0,0.0,0.0
1570,2016,0.0,0.0,0.0,1.0,1.0,1.0
1571,2016,0.0,0.0,0.0,1.0,1.0,0.0
1572,2016,0.0,0.0,0.0,1.0,0.0,0.0
1573,2016,1.0,1.0,0.0,0.0,0.0,0.0
1574,2016,0.0,0.0,0.0,1.0,0.0,1.0
1575,2016,0.0,0.0,0.0,1.0,0.0,0.0
1576,2016,0.0,0.0,0.0,0.9728506787330317,0.0,0.0
1577,2016,0.0,0.0,0.0,1.0,0.0,0.0
1578,2016,1.0,0.0,0.0,0.0,0.0,0.0
1579,2016,0.0,0.0,0.0,0.0,0.0,0.0
1580,2016,0.0,0.0,0.0,1.0,0.0,0.0
1581,2016,0.0,0.0,0.0,1.0,0.0,0.0
1582,2016,0.5319148936170213,1.0,1.0,0.46808510638297873,0.0,0.0
1583,2016,0.0,0.0,0.0,1.0,0.0,0.0
1584,2016,0.0,0.0,0.0,1.0,0.0,1.0
1585,2016,0.0,0.0,0.0,1.0,0.0,0.0
1586,2016,0.0,1.0,0.0,0.0,0.0,0.0
1587,2016,0.0,0.0,0.0,1.0,0.0,0.0
1588,2016,0.0,0.0,0.0,1.0,0.0,0.0
1589,2016,0.0,0.0,0.0,1.0,0.0,0.0
1590,2016,0.0,0.0,0.0,1.0,1.0,0.0
1591,2016,1.0,0.0,0.0,0.0,0.0,0.0
1592,2016,0.0,0.0,0.0,0.0,0.0,0.0
1593,2016,0.0,0.0,0.0,1.0,0.0,0.0
1594,2016,0.0,0.0,0.0,1.0,1.0,1.0
1595,2016,1.0,1.0,1.0,0.0,0.0,0.0
1596,2016,0.08411214953271028,0.0,0.0,0.9158878504672897,1.0,0.0
1597,2016,0.0,0.0,0.0,1.0,0.0,0.0
1598,2016,0.0,0.0,0.0,1.0,0.0,0.0
1599,2016,0.0,0.0,0.0,1.0,0.0,0.0
1600,2016,0.0,0.0,0.0,1.0,1.0,0.0
1601,2016,0.0,0.0,0.0,1.0,0.0,0.0
1602,2016,0.0,0.0,0.0,1.0,1.0,0.0
1603,2016,0.0,0.0,0.0,1.0,1.0,0.0
1604,2016,0.0,0.0,0.0,1.0,0.0,0.0
1605,2016,0.0,0.0,0.0,1.0,0.0,0.0
1606,2016,0.0,0.0,0.0,0.9302325581395349,0.0,0.0
1607,2016,1.0,1.0,0.0,0.0,0.0,0.0
1608,2016,0.0,0.0,0.0,1.0,1.0,0.0
1609,2016,0.0,0.0,0.0,0.7990196078431373,0.0,0.0
1610,2016,0.015267175572519083,0.0,0.0,0.9847328244274809,1.0,0.0
1611,2016,0.0,0.0,0.0,0.0,0.0,0.0
1612,2016,0.0,0.0,0.0,1.0,0.0,0.0
1613,2016,0.0,0.0,0.0,1.0,0.0,0.0
1614,2016,0.0,0.0,0.0,0.0,0.0,0.0
1615,2016,0.0,0.0,0.0,1.0,0.0,0.0
1616,2016,1.0,0.0,0.0,0.0,0.0,0.0
1617,2016,1.0,1.0,0.0,0.0,0.0,0.0
1618,2016,0.0,0.0,0.0,1.0,1.0,0.0
1619,2016,0.0,0.0,0.0,1.0,0.0,1.0
1620,2016,0.2727272727272727,0.0,0.0,0.7272727272727273,0.0,0.0
1621,2016,0.0,0.0,0.0,0.5263157894736842,0.0,0.0
1622,2016,0.008849557522123894,0.8,0.0,0.9911504424778761,0.2,0.0
1623,2016,0.0,0.0,0.0,1.0,0.0,1.0
1624,2016,0.0,0.0,0.0,0.9811320754716981,0.0,0.0
1625,2016,0.0,0.0,0.0,0.8648648648648649,0.0,0.0
1626,2016,0.0,0.0,0.0,1.0,0.0,0.0
1627,2016,0.0,0.0,0.0,1.0,1.0,0.0
1628,2016,0.0,0.0,0.0,1.0,0.0,0.0
1629,2016,0.0,0.0,0.0,1.0,0.0,0.0
1630,2016,0.0,0.0,0.0,1.0,0.0,0.0
1631,2016,0.0,0.0,0.0,0.2962962962962963,0.0,0.0
1632,2016,0.0,0.0,0.0,1.0,1.0,0.0
1633,2016,0.0,0.0,0.0,1.0,0.0,0.0
1634,2016,1.0,1.0,0.0,0.0,0.0,0.0
1635,2016,0.0,0.0,0.0,1.0,0.0,0.0
1636,2016,0.0,0.0,0.0,0.967741935483871,0.0,0.0
1637,2016,0.0,0.0,0.0,1.0,0.0,0.0
1638,2016,0.55,0.0,0.0,0.45,0.0,0.0
1639,2016,0.0,0.0,0.0,1.0,1.0,0.0
1640,2016,0.0,0.0,0.0,1.0,0.0,0.0
1641,2016,0.0,0.0,0.0,1.0,0.0,0.0
1642,2016,0.0,0.0,0.0,1.0,0.0,0.0
1643,2016,0.0,0.0,0.0,0.0,0.0,0.0
1644,2016,0.0,0.0,0.0,1.0,0.0,0.0
1645,2016,0.0,0.0,0.0,1.0,0.0,1.0
1646,2016,0.0,0.0,0.0,1.0,0.0,1.0
1647,2016,1.0,1.0,0.0,0.0,0.0,0.0
1648,2016,1.0,1.0,0.0,0.0,0.0,0.0
1649,2016,0.47368421052631576,0.0,0.0,0.5263157894736842,0.0,0.0
1650,2016,0.0,0.0,0.0,1.0,1.0,0.0
1651,2016,0.0,0.0,0.0,1.0,0.0,0.0
1652,2016,0.0,0.0,0.0,1.0,0.0,0.0
1653,2016,0.0,0.0,0.0,1.0,0.0,0.0
1654,2016,0.0,0.0,0.0,1.0,0.0,0.0
1655,2016,0.4444444444444444,0.0,0.0,0.5555555555555556,0.0,0.0
1656,2016,0.38461538461538464,0.0,0.0,0.6153846153846154,0.0,0.0
1657,2016,0.0,0.0,0.0,0.0,0.0,0.0
1658,2016,0.0,0.0,0.0,1.0,0.0,0.0
1659,2016,1.0,1.0,0.0,0.0,0.0,0.0
1660,2016,0.0,0.0,0.0,1.0,0.0,0.0
1661,2016,1.0,1.0,0.0,0.0,0.0,0.0
1662,2016,0.0,0.0,0.0,0.0,0.0,0.0
1663,2016,1.0,1.0,0.0,0.0,0.0,0.0
1664,2016,0.0,0.0,0.0,1.0,1.0,0.0
1665,2016,0.0,0.0,0.0,1.0,0.0,0.0
1666,2016,0.0,0.0,0.0,0.0,0.0,0.0
1667,2016,0.0,0.0,0.0,0.0,0.0,0.0
1668,2016,0.0,0.0,0.0,1.0,1.0,0.0
1669,2016,0.0,0.0,0.0,1.0,0.0,0.0
1670,2016,0.0,0.0,0.0,1.0,0.0,0.0
1671,2016,0.0,0.0,0.0,0.0,0.0,0.0
1672,2016,0.0,0.0,0.0,0.43859649122807015,0.0,0.0
1673,2016,0.0,0.0,0.0,0.7551020408163265,0.0,0.0
1674,2016,0.0,0.0,0.0,0.0,0.0,0.0
1675,2016,0.0,0.0,0.0,1.0,0.0,0.0
1676,2016,0.0,0.0,0.0,1.0,0.0,0.0
1677,2016,0.0,0.0,0.0,1.0,1.0,0.0
1678,2016,0.0,0.0,0.0,0.0,0.0,0.0
1679,2016,0.0,0.0,0.0,1.0,0.0,0.0
1680,2016,0.0,0.0,0.0,1.0,1.0,1.0
1681,2016,0.0,0.0,0.0,1.0,0.0,0.0
1682,2016,0.0,0.0,0.0,1.0,0.0,0.0
1683,2016,0.0,0.0,0.0,0.0,1.0,0.0
1684,2016,0.0,0.0,0.0,1.0,0.0,0.0
1685,2016,0.0,0.0,0.0,0.0,0.0,0.0
1686,2016,0.0,0.0,0.0,1.0,0.0,0.0
1687,2016,0.0,0.0,0.0,1.0,1.0,1.0
1688,2016,0.0,0.0,0.0,0.0,0.0,0.0
1689,2016,0.0,0.0,0.0,1.0,0.0,0.0
1690,2016,0.0,0.0,0.0,0.0,0.0,0.0
1691,2016,0.0,0.0,0.0,0.0,0.0,0.0
1692,2016,0.0,0.0,0.0,0.9290123456790124,0.0,0.0
1693,2016,0.0,0.0,0.0,0.0,0.0,0.0
1694,2016,1.0,1.0,0.0,0.0,0.0,0.0
1695,2016,1.0,0.0,0.0,0.0,0.0,0.0
1696,2016,0.0,0.0,0.0,1.0,0.0,0.0
1697,2016,0.0,0.0,0.0,0.0,0.0,0.0
1698,2016,0.0,0.0,0.0,1.0,0.0,0.0
1699,2016,0.0,0.0,0.0,1.0,0.0,0.0
1700,2016,0.0,0.0,0.0,1.0,0.0,0.0
1701,2016,0.0,0.0,0.0,1.0,0.0,0.0
1702,2016,0.0,0.0,0.0,1.0,1.0,0.0
1703,2016,0.0,0.0,0.0,1.0,1.0,0.0
1704,2016,0.0,0.0,0.0,1.0,0.0,0.0
1705,2016,0.0,0.0,0.0,0.0,0.0,0.0
1706,2016,0.0,0.0,0.0,1.0,0.0,1.0
1707,2016,0.0,0.0,0.0,1.0,0.0,0.0
1708,2016,0.0,0.0,0.0,1.0,0.0,1.0
1709,2016,0.0,0.0,0.0,0.0,0.0,0.0
1710,2016,0.0,0.0,0.0,0.0,0.0,0.0
1711,2016,0.0,0.0,0.0,1.0,0.0,0.0
1712,2016,0.0,0.0,0.0,1.0,1.0,0.0
1713,2016,0.0546218487394958,0.0,0.0,0.9453781512605042,0.0,0.0
1714,2016,0.0,0.0,0.0,1.0,0.0,0.0
1715,2016,0.0,0.0,0.0,1.0,0.0,0.0
1716,2016,0.0,0.0,0.0,1.0,1.0,0.0
1717,2016,0.0,0.0,0.0,1.0,0.0,0.0
1718,2016,0.0,0.0,0.0,1.0,1.0,0.0
1719,2016,0.0,0.0,0.0,1.0,0.0,0.0
1720,2016,0.0,0.0,0.0,0.0,0.0,0.0
1721,2016,0.0,0.0,0.0,0.0,0.0,0.0
1722,2016,0.0,0.0,0.0,0.9081196581196581,0.0,0.0
1723,2016,0.0,0.0,0.0,1.0,0.0,0.0
1724,2016,0.0,0.0,0.0,0.0,0.0,0.0
1725,2016,0.0,0.0,0.0,0.0,0.0,0.0
1726,2016,0.0,0.0,0.0,1.0,1.0,0.0
1727,2016,0.0,0.0,0.0,0.0,0.0,0.0
1728,2016,0.0,0.0,0.0,1.0,0.0,0.0
1729,2016,0.0,0.0,0.0,0.0,0.0,0.0
1730,2016,0.0,0.0,0.0,1.0,0.0,0.0
1731,2016,0.0,0.0,0.0,1.0,1.0,1.0
1732,2016,0.0,0.0,0.0,0.9622641509433962,0.0,0.0
1733,2016,0.0,0.0,0.0,1.0,0.0,0.0
1734,2016,0.0,0.0,0.0,1.0,0.0,0.0
1735,2016,0.0,0.0,0.0,1.0,0.0,0.0
1736,2016,0.0,0.0,0.0,0.0,0.0,0.0
1737,2016,0.0,0.0,0.0,1.0,0.0,1.0
1738,2016,0.0,0.0,0.0,0.8061224489795918,0.0,0.0
1739,2016,0.0,0.0,0.0,1.0,0.0,0.0
1740,2016,0.0,0.0,0.0,1.0,1.0,0.0
1741,2016,0.0,0.0,0.0,0.9319148936170213,1.0,0.0
1742,2016,0.0,0.0,0.0,1.0,1.0,0.0
1743,2016,0.0,0.0,0.0,1.0,0.0,0.0
1744,2016,0.0,0.0,0.0,0.0,0.0,0.0
1745,2016,0.0,0.0,0.0,0.931098696461825,0.0,1.0
1746,2016,1.0,0.0,0.0,0.0,0.0,0.0
1747,2016,0.0,0.0,0.0,1.0,1.0,0.0
1748,2016,0.0,0.0,0.0,1.0,0.0,0.0
1749,2016,0.0,0.0,0.0,1.0,0.0,0.0
1750,2016,0.0,0.0,0.0,0.0,0.0,0.0
1751,2016,0.0,0.0,0.0,0.0,0.0,0.0
1752,2016,0.0,0.0,0.0,1.0,0.0,0.0
1753,2016,0.0,0.0,0.0,0.0,0.0,0.0
1754,2016,0.0,0.0,0.0,1.0,1.0,0.0
1755,2016,0.0,0.0,0.0,1.0,0.0,0.0
1756,2016,0.0,0.0,0.0,1.0,0.0,1.0
1757,2016,0.0,0.0,0.0,1.0,0.0,0.0
1758,2016,0.0,0.0,0.0,1.0,0.0,0.0
1759,2016,0.0,0.0,0.0,0.0,0.0,0.0
1760,2016,0.0,0.0,0.0,1.0,1.0,0.0
1761,2016,0.0,0.0,0.0,0.0,0.0,0.0
1762,2016,0.0,0.0,0.0,1.0,1.0,0.0
1763,2016,0.0,0.0,0.0,1.0,0.0,0.0
1764,2016,1.0,1.0,0.0,0.0,0.0,0.0
1765,2016,0.0,0.0,0.0,1.0,1.0,0.0
1766,2016,0.0,0.0,0.0,0.0,0.0,0.0
1767,2016,0.0,0.0,0.0,1.0,0.0,0.0
1768,2016,0.0,0.0,0.0,0.0,0.0,0.0
1769,2016,0.0,0.0,0.0,1.0,0.0,0.0
1770,2016,0.0,0.0,0.0,0.0,0.0,0.0
1771,2016,0.0,0.0,0.0,1.0,1.0,0.0
1772,2016,0.0,0.0,0.0,0.0,0.0,0.0
1773,2016,0.0,0.0,0.0,1.0,1.0,0.0
1774,2016,0.0,0.0,0.0,1.0,1.0,0.0
1775,2016,0.0,0.0,0.0,1.0,1.0,1.0
1776,2016,0.0,0.0,0.0,1.0,0.0,0.0
1777,2016,0.0,0.0,0.0,1.0,0.0,0.0
1778,2016,0.0,0.0,0.0,0.9929245283018868,0.0,1.0
1779,2016,0.75,1.0,0.0,0.25,0.0,0.0
1780,2016,0.0,0.0,1.0,0.0,0.0,0.0
1781,2016,0.0,0.0,1.0,0.0,0.0,0.0
1782,2016,0.0,0.0,0.0,1.0,1.0,0.0
1783,2016,1.0,1.0,0.0,0.0,0.0,0.0
1784,2016,0.0,0.0,0.0,0.7820710973724884,0.0,0.0
1785,2016,1.0,1.0,0.0,0.0,0.0,0.0
1786,2016,0.0,0.0,0.0,0.9408866995073891,0.0,0.023333333333333334
1787,2016,0.0,0.0,0.0,0.6859205776173285,0.0,0.0
1788,2016,0.0,0.0,0.0,1.0,1.0,0.0
1789,2016,0.0,0.0,0.0,1.0,0.0,0.0
1790,2016,0.0,0.0,0.0,0.0,0.0,0.0
1791,2016,0.0,0.0,0.0,0.0,0.0,0.0
1792,2016,0.0,0.0,0.0,0.0,0.0,0.0
1793,2016,0.0,0.0,0.0,1.0,1.0,0.0
1794,2016,0.0,0.0,0.0,0.0,0.0,0.0
1795,2016,0.0,0.0,0.0,1.0,0.0,0.0
1796,2016,0.0,0.0,0.0,1.0,0.0,0.0
1797,2016,0.0,0.0,0.0,1.0,1.0,0.0
1798,2016,0.0,0.0,0.0,1.0,0.0,1.0
1799,2016,0.0,0.0,0.0,1.0,1.0,0.0
1800,2016,0.07211538461538461,0.24305555555555555,0.0,0.9278846153846154,0.7569444444444444,0.0
1801,2016,0.0,0.0,0.0,1.0,0.0,0.0
1802,2016,1.0,1.0,0.0,0.0,0.0,0.0
1803,2016,0.0,0.0,0.0,1.0,1.0,0.0
1804,2016,0.0,0.0,0.0,1.0,0.0,0.0
1805,2016,0.0,0.0,0.0,1.0,0.0,0.0
1806,2016,0.0,0.0,0.0,1.0,1.0,0.0
1807,2016,0.0,0.0,0.0,0.9771863117870723,0.0,0.0
1808,2016,0.0,0.0,0.0,1.0,0.0,0.0
1809,2016,0.0,0.0,0.0,1.0,0.0,0.0
1810,2016,0.0,0.0,0.0,1.0,0.0,0.0
1811,2016,0.0,0.0,0.0,0.0,0.0,0.0
