Geo,Year,PkgSpacesPerSFDU,PkgSpacesPerMFDU,PkgSpacesPerGQ,PropNonWrkTripPay,PropWkrPay,PropCashOut,PkgCost.2010
735,2035,3.0,3.0,0,0.0,0.0,0,0.0
736,2035,3.0,3.0,0,0.6039898132427843,0.0,0,0.0
737,2035,3.0,3.0,0,0.3727799227799228,0.0,0,0.0
738,2035,3.0,3.0,0,0.1282051282051282,0.0,0,0.0
739,2035,3.0,3.0,0,0.2763237979306147,0.0,0,0.0
740,2035,3.0,3.0,0,0.6881253539739476,0.0,0,0.0
741,2035,3.0,3.0,0,0.20192307692307687,0.0,0,0.0
742,2035,3.0,3.0,0,0.6406593406593406,0.0,0,9.2183
743,2035,3.0,3.0,0,0.37187288708586885,0.0,0,0.0
744,2035,3.0,3.0,0,0.19063270336894,0.0,0,0.0
745,2035,3.0,3.0,0,0.2972459639126306,0.0,0,0.0
746,2035,3.0,3.0,0,0.16257668711656437,0.0,0,0.0
747,2035,3.0,3.0,0,0.17256637168141598,0.0,0,0.0
748,2035,3.0,3.0,0,0.12793979303857006,0.0,0,0.0
749,2035,3.0,3.0,0,0.414595452141724,0.0,0,4.60915
750,2035,3.0,3.0,0,0.5772442588726514,0.0,0,0.0
751,2035,3.0,3.0,0,0.16935483870967738,0.0,0,9.2183
752,2035,3.0,3.0,0,0.13237410071942446,0.0,0,0.0
753,2035,3.0,3.0,0,0.10507246376811596,0.0,0,0.0
754,2035,3.0,3.0,0,0.12203142126415789,0.0,0,0.0
755,2035,3.0,3.0,0,0.20998531571218793,0.0,0,0.0
756,2035,3.0,3.0,0,0.38475499092558985,0.0,0,0.0
757,2035,3.0,3.0,0,0.12003968253968256,0.0,0,0.0
758,2035,3.0,3.0,0,0.8136054421768708,0.0,0,0.0
759,2035,3.0,3.0,0,0.8573212353283942,0.0,0,0.0
760,2035,3.0,3.0,0,0.11627906976744184,0.0,0,0.0
761,2035,3.0,3.0,0,0.22579637726420987,0.0,0,0.0
762,2035,3.0,3.0,0,0.2632993014508329,0.0,0,0.0
763,2035,3.0,3.0,0,0.1677223905260259,0.0,0,0.0
764,2035,3.0,3.0,0,0.23838630806845962,0.0,0,0.0
765,2035,3.0,3.0,0,0.398110661268556,0.0,0,0.0
766,2035,3.0,3.0,0,0.14747474747474743,0.0,0,0.0
767,2035,3.0,3.0,0,0.15049816465652854,0.0,0,0.0
768,2035,3.0,3.0,0,0.12366548042704628,0.0,0,0.0
769,2035,3.0,3.0,0,0.1517543859649123,0.0,0,0.0
770,2035,3.0,3.0,0,0.14442162902121836,0.0,0,0.0
771,2035,3.0,3.0,0,0.4897155361050328,0.0,0,0.0
772,2035,3.0,3.0,0,0.1642953020134228,0.0,0,0.0
773,2035,3.0,3.0,0,0.39728217426059154,0.0,0,4.60915
774,2035,3.0,3.0,0,0.10606060606060608,0.0,0,0.0
775,2035,3.0,3.0,0,0.20626293995859213,0.0,0,0.0
776,2035,3.0,3.0,0,0.8112820512820513,0.0,0,0.0
777,2035,3.0,3.0,0,0.14657980456026054,0.0,0,0.0
778,2035,3.0,3.0,0,0.13461538461538458,0.0,0,0.0
779,2035,3.0,3.0,0,0.19486081370449682,0.0,0,0.0
780,2035,3.0,3.0,0,0.7841490886749949,0.0,0,0.0
781,2035,3.0,3.0,0,0.18574610244988865,0.0,0,0.0
782,2035,3.0,3.0,0,0.2765858208955224,0.0,0,6.584499999999999
783,2035,3.0,3.0,0,0.3149078726968174,0.0,0,9.2183
784,2035,3.0,3.0,0,0.527027027027027,0.0,0,0.0
785,2035,3.0,3.0,0,0.292238523426408,0.0,0,0.0
786,2035,3.0,3.0,0,0.4927046263345196,0.0,0,0.0
787,2035,3.0,3.0,0,1.0,0.0,0,0.0
788,2035,3.0,3.0,0,0.34959349593495936,0.0,0,0.0
789,2035,3.0,3.0,0,0.3110504774897681,0.0,0,0.0
790,2035,3.0,3.0,0,0.2198952879581152,0.0,0,0.0
791,2035,3.0,3.0,0,0.16375677302829617,0.0,0,0.0
792,2035,3.0,3.0,0,0.1657481983891479,0.0,0,0.0
793,2035,3.0,3.0,0,0.5472872075659532,0.0,0,9.2183
794,2035,3.0,3.0,0,0.42105263157894735,0.0,0,0.0
795,2035,3.0,3.0,0,0.16975829117481733,0.0,0,0.0
796,2035,3.0,3.0,0,0.14973576042278336,0.0,0,0.0
797,2035,3.0,3.0,0,0.1055979643765903,0.0,0,0.0
798,2035,3.0,3.0,0,0.2526617526617526,0.0,0,9.2183
799,2035,3.0,3.0,0,0.5247791010372647,0.0,0,0.0
800,2035,3.0,3.0,0,0.17155756207674944,0.0,0,0.0
801,2035,3.0,3.0,0,0.22244039270687233,0.0,0,0.0
802,2035,3.0,3.0,0,0.02505694760820043,0.0,0,0.0
803,2035,3.0,3.0,0,0.12908777969018936,0.0,0,0.0
804,2035,3.0,3.0,0,0.1711327649208283,0.0,0,0.0
805,2035,3.0,3.0,0,0.11752577319587632,0.0,0,0.0
806,2035,3.0,3.0,0,0.8107126645483431,0.0,0,0.0
807,2035,3.0,3.0,0,0.1827586206896552,0.0,0,0.0
808,2035,3.0,3.0,0,0.4610143830431491,0.0,0,9.2183
809,2035,3.0,3.0,0,0.44523673702224753,0.0,0,9.2183
810,2035,3.0,3.0,0,0.19968304278922344,0.0,0,0.0
811,2035,3.0,3.0,0,0.7121212121212122,0.0,0,0.0
812,2035,3.0,3.0,0,0.23205506391347097,0.0,0,0.0
813,2035,3.0,3.0,0,0.31368102796674224,0.0,0,0.0
814,2035,3.0,3.0,0,0.4427676537585421,0.0,0,0.0
815,2035,3.0,3.0,0,0.1647342995169082,0.0,0,0.0
816,2035,3.0,3.0,0,0.3799485861182519,0.0,0,0.0
817,2035,3.0,3.0,0,0.6843324645236026,0.0,0,9.2183
818,2035,3.0,3.0,0,0.725177304964539,0.0,0,9.2183
819,2035,3.0,3.0,0,0.11965811965811968,0.0,0,0.0
820,2035,3.0,3.0,0,0.39952038369304554,0.0,0,0.0
821,2035,3.0,3.0,0,0.11083123425692698,0.0,0,0.0
822,2035,3.0,3.0,0,0.13194444444444442,0.0,0,0.0
823,2035,3.0,3.0,0,0.7173322993408298,0.0,0,9.2183
824,2035,3.0,3.0,0,0.14900662251655628,0.0,0,0.0
825,2035,3.0,3.0,0,0.13286499694563225,0.0,0,0.0
826,2035,3.0,3.0,0,0.12608158220024723,0.0,0,0.0
827,2035,3.0,3.0,0,0.3245794009027493,0.0,0,0.0
828,2035,3.0,3.0,0,0.1710615280594997,0.0,0,6.145533333333333
829,2035,3.0,3.0,0,0.7522996057818659,0.0,0,9.2183
830,2035,3.0,3.0,0,0.611764705882353,0.0,0,0.0
831,2035,3.0,3.0,0,0.4487394957983193,0.0,0,0.0
832,2035,3.0,3.0,0,0.19176987614862162,0.0,0,2.15095
833,2035,3.0,3.0,0,0.12936344969199176,0.0,0,0.0
834,2035,3.0,3.0,0,0.16937191249117856,0.0,0,0.0
835,2035,3.0,3.0,0,0.519211324570273,0.0,0,9.2183
836,2035,3.0,3.0,0,0.15014516798009125,0.0,0,0.0
837,2035,3.0,3.0,0,0.15599343185550085,0.0,0,0.0
838,2035,3.0,3.0,0,0.15223880597014927,0.0,0,0.0
839,2035,3.0,3.0,0,0.4437299035369775,0.0,0,0.0
840,2035,3.0,3.0,0,0.2540955036598118,0.0,0,0.0
841,2035,3.0,3.0,0,0.6840010612894667,0.0,0,9.2183
842,2035,3.0,3.0,0,0.2591549295774648,0.0,0,0.0
843,2035,3.0,3.0,0,0.15165876777251186,0.0,0,0.0
844,2035,3.0,3.0,0,0.17418351477449456,0.0,0,0.0
845,2035,3.0,3.0,0,0.31603018522753257,0.0,0,0.0
846,2035,3.0,3.0,0,0.22689075630252098,0.0,0,0.0
847,2035,3.0,3.0,0,0.14526823387582877,0.0,0,0.0
848,2035,3.0,3.0,0,0.2873818788215675,0.0,0,0.0
849,2035,3.0,3.0,0,0.504218167549539,0.0,0,9.2183
850,2035,3.0,3.0,0,0.4945652173913043,0.0,0,0.0
851,2035,3.0,3.0,0,0.26878612716763006,0.0,0,0.0
852,2035,3.0,3.0,0,0.1348396501457726,0.0,0,0.0
853,2035,3.0,3.0,0,0.5065905096660808,0.0,0,0.0
854,2035,3.0,3.0,0,0.552,0.0,0,0.0
855,2035,3.0,3.0,0,0.22504091653027825,0.0,0,0.0
856,2035,3.0,3.0,0,0.16294037940379402,0.0,0,0.0
857,2035,3.0,3.0,0,0.1541260128989581,0.0,0,0.0
858,2035,3.0,3.0,0,0.8055555555555556,0.0,0,0.0
859,2035,3.0,3.0,0,0.26419965576592086,0.0,0,0.0
860,2035,3.0,3.0,0,0.9387755102040817,0.0,0,0.0
861,2035,3.0,3.0,0,0.07744565217391308,0.0,0,0.0
862,2035,3.0,3.0,0,0.20246593121349776,0.0,0,0.0
863,2035,3.0,3.0,0,0.1717495987158909,0.0,0,0.0
864,2035,3.0,3.0,0,0.14986376021798364,0.0,0,0.0
865,2035,3.0,3.0,0,0.21599402092675635,0.0,0,0.0
866,2035,3.0,3.0,0,0.2565499351491569,0.0,0,0.0
867,2035,3.0,3.0,0,0.16953125000000002,0.0,0,0.0
868,2035,3.0,3.0,0,0.2789017341040463,0.0,0,0.0
869,2035,3.0,3.0,0,0.38125,0.0,0,0.0
870,2035,3.0,3.0,0,0.12293388429752061,0.0,0,0.0
871,2035,3.0,3.0,0,0.7604365487202075,0.9747181414417493,0,9.679275
872,2035,3.0,3.0,0,1.0,0.0,0,9.2183
873,2035,3.0,3.0,0,0.16244314489928524,0.0,0,0.0
874,2035,3.0,3.0,0,0.17199715707178398,0.0,0,0.0
875,2035,3.0,3.0,0,0.1333333333333333,0.0,0,0.0
876,2035,3.0,3.0,0,0.2434301521438451,0.0,0,0.0
877,2035,3.0,3.0,0,0.17638441254028714,0.0,0,0.0
878,2035,3.0,3.0,0,0.15345699831365933,0.0,0,0.0
879,2035,3.0,3.0,0,0.20534223706176957,0.0,0,0.0
880,2035,3.0,3.0,0,0.14599193909538732,0.0,0,9.2183
881,2035,3.0,3.0,0,0.352742396672732,0.0,0,0.0
882,2035,3.0,3.0,0,0.4558244231851435,0.0,0,0.0
883,2035,3.0,3.0,0,0.1736447774349934,0.0,0,0.0
884,2035,3.0,3.0,0,0.23119266055045873,0.0,0,0.0
885,2035,3.0,3.0,0,0.16910362364907816,0.0,0,0.0
886,2035,3.0,3.0,0,0.12641937925813773,0.0,0,0.0
887,2035,3.0,3.0,0,0.538546255506608,0.0,0,2.15095
888,2035,3.0,3.0,0,0.13235294117647056,0.0,0,0.0
889,2035,3.0,3.0,0,0.5744587317287614,0.0,0,7.374685714285714
890,2035,3.0,3.0,0,0.283049147442327,0.0,0,3.226425
891,2035,3.0,3.0,0,0.13731198447355653,0.0,0,0.0
892,2035,3.0,3.0,0,0.3866666666666667,0.0,0,6.45285
893,2035,3.0,3.0,0,0.20309951060358888,0.0,0,0.0
894,2035,3.0,3.0,0,0.3166596015260704,0.0,0,0.0
895,2035,3.0,3.0,0,0.20210611583637095,0.0,0,0.0
896,2035,3.0,3.0,0,0.17564870259481036,0.0,0,0.0
897,2035,3.0,3.0,0,0.16945996275605213,0.0,0,0.0
898,2035,3.0,3.0,0,0.6135153899560287,0.0,0,12.9057
899,2035,3.0,3.0,0,0.14242424242424245,0.0,0,0.0
900,2035,3.0,3.0,0,0.246947617172115,0.0,0,9.2183
901,2035,3.0,3.0,0,0.2925925925925926,0.0,0,0.0
902,2035,3.0,3.0,0,0.5294117647058824,0.0,0,0.0
903,2035,3.0,3.0,0,0.7239483747609943,0.0,0,0.0
904,2035,3.0,3.0,0,0.3268983268983269,0.0,0,0.0
905,2035,3.0,3.0,0,0.18327702702702697,0.0,0,0.0
906,2035,3.0,3.0,0,0.14784240150093808,0.0,0,0.0
907,2035,3.0,3.0,0,0.2965732087227414,0.0,0,0.0
908,2035,3.0,3.0,0,0.46733561058924,0.0,0,0.0
909,2035,3.0,3.0,0,0.5475929978118161,0.0,0,0.0
910,2035,3.0,3.0,0,0.09223300970873782,0.0,0,0.0
911,2035,3.0,3.0,0,0.34433520599250933,0.0,0,5.7358666666666664
912,2035,3.0,3.0,0,0.14748201438848918,0.0,0,0.0
913,2035,3.0,3.0,0,0.26071741032370954,0.0,0,0.0
914,2035,3.0,3.0,0,0.14189944134078214,0.0,0,0.0
915,2035,3.0,3.0,0,0.19577167019027486,0.0,0,10.75475
916,2035,3.0,3.0,0,0.7838099854580708,0.0,0,0.0
917,2035,3.0,3.0,0,0.5219210174029452,0.0,0,0.0
918,2035,3.0,3.0,0,0.22553516819571862,0.0,0,0.0
919,2035,3.0,3.0,0,0.4129213483146067,0.0,0,0.0
920,2035,3.0,3.0,0,0.1493383742911153,0.0,0,6.45285
921,2035,3.0,3.0,0,0.15736934820904291,0.0,0,0.0
922,2035,3.0,3.0,0,0.13468869123252858,0.0,0,12.9057
923,2035,3.0,3.0,0,0.7705680705190989,0.0,0,12.905700000000001
924,2035,3.0,3.0,0,0.1315192743764172,0.0,0,0.0
925,2035,3.0,3.0,0,0.21993878443375603,0.0,0,0.0
926,2035,3.0,3.0,0,0.14254926108374388,0.0,0,1.8436666666666666
927,2035,3.0,3.0,0,0.27127127127127126,0.0,0,8.6038
928,2035,3.0,3.0,0,0.45945945945945943,0.0,0,0.0
929,2035,3.0,3.0,0,0.1808406647116324,0.0,0,0.0
930,2035,3.0,3.0,0,0.4178470254957507,0.0,0,0.0
931,2035,3.0,3.0,0,0.03477588871715609,0.0,0,12.905700000000001
932,2035,3.0,3.0,0,0.4338983050847458,0.0,0,0.0
933,2035,3.0,3.0,0,0.38702749140893467,0.0,0,3.687333333333333
934,2035,3.0,3.0,0,0.2725099601593626,0.0,0,12.9057
935,2035,3.0,3.0,0,0.30662650602409636,0.0,0,0.0
936,2035,3.0,3.0,0,0.35857664233576647,0.0,0,0.0
937,2035,3.0,3.0,0,0.5089605734767024,0.0,0,0.0
938,2035,3.0,3.0,0,0.19301848049281312,0.0,0,8.6038
939,2035,3.0,3.0,0,0.3155555555555556,0.0,0,12.9057
940,2035,3.0,3.0,0,0.6084701815038893,0.0,0,12.9057
941,2035,3.0,3.0,0,0.16802278275020344,0.0,0,1.8436714285714284
942,2035,3.0,3.0,0,0.15302491103202842,0.0,0,0.0
943,2035,3.0,3.0,0,0.14429530201342278,0.0,0,0.0
944,2035,3.0,3.0,0,0.7169359664871335,0.0,0,8.112119999999999
945,2035,3.0,3.0,0,0.35219399538106233,0.0,0,0.0
946,2035,3.0,3.0,0,0.16585182399398268,0.0,0,12.905700000000001
947,2035,3.0,3.0,0,0.16499442586399105,0.0,0,0.0
948,2035,3.0,3.0,0,0.3786057692307693,0.0,0,4.609166666666666
949,2035,3.0,3.0,0,0.29269996507160323,0.0,0,0.0
950,2035,3.0,3.0,0,0.43536559815629583,0.0,0,12.905700000000001
951,2035,3.0,3.0,0,0.9117647058823529,0.0,0,12.9057
952,2035,3.0,3.0,0,0.1636819484240688,0.0,0,0.0
953,2035,3.0,3.0,0,0.6575716234652115,0.0,0,12.9057
954,2035,3.0,3.0,0,0.1449781659388646,0.0,0,0.0
955,2035,3.0,3.0,0,0.1446629213483146,0.0,0,0.0
956,2035,3.0,3.0,0,0.32853513971210835,0.0,0,12.9057
957,2035,3.0,3.0,0,0.6324929971988795,0.0,0,12.905700000000001
958,2035,3.0,3.0,0,0.13745704467353947,0.0,0,0.0
959,2035,3.0,3.0,0,0.8577900830606595,0.0,0,0.0
960,2035,3.0,3.0,0,0.2583387835186396,0.0,0,0.0
961,2035,3.0,3.0,0,0.3796839729119639,0.0,0,12.9057
962,2035,3.0,3.0,0,0.15470643056849953,0.0,0,0.0
963,2035,3.0,3.0,0,0.46852654387865655,0.0,0,9.679275
964,2035,3.0,3.0,0,0.43665768194070076,0.0,0,12.905700000000001
965,2035,3.0,3.0,0,0.47767540751240256,0.0,0,12.9057
966,2035,3.0,3.0,0,0.10237203495630465,0.0,0,0.0
967,2035,3.0,3.0,0,0.37059133181259873,0.0,0,4.424799999999999
968,2035,3.0,3.0,0,0.6940980881130507,0.0,0,12.9057
969,2035,3.0,3.0,0,0.38515196811160934,0.0,0,12.9057
970,2035,3.0,3.0,0,0.31811263318112637,0.0,0,12.9057
971,2035,3.0,3.0,0,0.12034632034632031,0.0,0,0.0
972,2035,3.0,3.0,0,0.144244105409154,0.0,0,0.0
973,2035,3.0,3.0,0,0.40526976160602257,0.0,0,12.9057
974,2035,3.0,3.0,0,0.33333333333333337,0.0,0,12.9057
975,2035,3.0,3.0,0,0.3092354277062831,0.0,0,0.0
976,2035,3.0,3.0,0,0.1098779134295228,0.0,0,12.9057
977,2035,3.0,3.0,0,0.8271550129485756,0.0,0,12.9057
978,2035,3.0,3.0,0,0.1812092686459088,0.0,0,0.0
979,2035,3.0,3.0,0,0.3129973474801061,0.0,0,0.0
980,2035,3.0,3.0,0,0.3005013270421705,0.0,0,0.0
981,2035,3.0,3.0,0,0.520319555401181,0.0,0,12.905700000000001
982,2035,3.0,3.0,0,0.5136695018226003,0.0,0,0.0
983,2035,3.0,3.0,0,0.11099899091826437,0.0,0,12.9057
984,2035,3.0,3.0,0,0.33297796730632556,0.0,0,0.0
985,2035,3.0,3.0,0,0.2963525835866262,0.0,0,12.905700000000001
986,2035,3.0,3.0,0,0.3044461190655614,0.0,0,12.905700000000001
987,2035,3.0,3.0,0,0.42650166012677326,0.0,0,0.0
988,2035,3.0,3.0,0,0.19057171514543636,0.0,0,0.0
989,2035,3.0,3.0,0,0.14349376114082002,0.0,0,0.0
990,2035,3.0,3.0,0,0.1831072749691739,0.0,0,0.0
991,2035,3.0,3.0,0,0.6818635133209858,0.0,0,0.0
992,2035,3.0,3.0,0,0.49493647578714783,0.0,0,12.9057
993,2035,3.0,3.0,0,0.6799778147531892,0.0,0,2.58114
994,2035,3.0,3.0,0,0.1768433179723502,0.0,0,12.905700000000001
995,2035,3.0,3.0,0,0.26093959731543626,0.0,0,12.9057
996,2035,3.0,3.0,0,0.13596381000251323,0.0,0,0.0
997,2035,3.0,3.0,0,0.89937106918239,0.0,0,12.9057
998,2035,3.0,3.0,0,0.25,0.0,0,12.9057
999,2035,3.0,3.0,0,0.14454576156703813,0.0,0,5.531
1000,2035,3.0,3.0,0,0.8731034482758621,0.0,0,12.9057
1001,2035,3.0,3.0,0,0.46395348837209305,0.0,0,12.9057
1002,2035,3.0,3.0,0,0.7233490183352264,0.0,0,12.9057
1003,2035,3.0,3.0,0,0.49929192797896016,0.0,0,0.0
1004,2035,3.0,3.0,0,0.35239852398523985,0.0,0,0.0
1005,2035,3.0,3.0,0,0.820969337289812,0.0,0,5.531
1006,2035,3.0,3.0,0,0.28059968673081226,0.0,0,2.7655
1007,2035,3.0,3.0,0,0.6077537058152793,0.0,0,12.9057
1008,2035,3.0,3.0,0,0.8796791443850267,0.0,0,0.0
1009,2035,3.0,3.0,0,0.5592436974789916,0.0,0,5.531
1010,2035,3.0,3.0,0,0.7656395891690009,0.0,0,12.9057
1011,2035,3.0,3.0,0,0.3120689655172414,0.0,0,1.1061999999999999
1012,2035,3.0,3.0,0,0.3271827182718272,0.0,0,12.905700000000001
1013,2035,3.0,3.0,0,0.23464616024108909,0.0,0,12.905699999999998
1014,2035,3.0,3.0,0,0.14551690347868695,0.0,0,7.374685714285714
1015,2035,3.0,3.0,0,0.22818791946308725,0.0,0,5.531
1016,2035,3.0,3.0,0,0.34143734971947637,0.0,0,12.9057
1017,2035,3.0,3.0,0,0.17414504001940334,0.0,0,0.0
1018,2035,3.0,3.0,0,0.5192678227360308,0.0,0,12.9057
1019,2035,3.0,3.0,0,0.614777806994478,0.0,0,5.531
1020,2035,3.0,3.0,0,0.5284066173269482,0.0,0,12.9057
1021,2035,3.0,3.0,0,0.16991570073761852,0.0,0,2.7655
1022,2035,3.0,3.0,0,0.18553615960099745,0.0,0,5.531
1023,2035,3.0,3.0,0,0.28314028314028317,0.0,0,6.45285
1024,2035,3.0,3.0,0,0.7581903276131046,0.0,0,1.8436666666666666
1025,2035,3.0,3.0,0,0.8572124756335282,0.0,0,0.0
1026,2035,3.0,3.0,0,0.1885451505016722,0.0,0,0.0
1027,2035,3.0,3.0,0,0.09578544061302685,0.0,0,0.0
1028,2035,3.0,3.0,0,0.8890325614200071,0.0,0,5.531
1029,2035,3.0,3.0,0,0.9375,0.0,0,12.9057
1030,2035,3.0,3.0,0,0.6521739130434783,0.0,0,12.9057
1031,2035,3.0,3.0,0,0.8507530807850296,0.0,0,12.9057
1032,2035,3.0,3.0,0,0.8693261980053515,0.0,0,12.9057
1033,2035,3.0,3.0,0,0.7372793354101765,0.0,0,0.0
1034,2035,3.0,3.0,0,0.24870573617726233,0.0,0,0.0
1035,2035,3.0,3.0,0,0.31343283582089554,0.0,0,1.38275
1036,2035,3.0,3.0,0,0.447914907985818,0.0,0,0.0
1037,2035,3.0,3.0,0,0.5134874759152216,0.0,0,5.531
1038,2035,3.0,3.0,0,0.43788063337393424,0.0,0,12.9057
1039,2035,3.0,3.0,0,0.3436514760676411,0.0,0,12.905700000000001
1040,2035,3.0,3.0,0,0.333889816360601,0.0,0,12.9057
1041,2035,3.0,3.0,0,0.7562893081761006,0.0,0,12.9057
1042,2035,3.0,3.0,0,0.16124751161247508,0.0,0,1.8436666666666666
1043,2035,3.0,3.0,0,0.011235955056179803,0.0,0,0.0
1044,2035,3.0,3.0,0,0.2902417188898836,0.0,0,12.905700000000001
1045,2035,3.0,3.0,0,0.15528726061615317,0.0,0,12.9057
1046,2035,3.0,3.0,0,0.2369230769230769,0.0,0,12.9057
1047,2035,3.0,3.0,0,0.4714848432950848,0.0,0,12.905700000000001
1048,2035,3.0,3.0,0,0.37928286852589643,0.0,0,5.531
1049,2035,3.0,3.0,0,0.6369539551357732,0.0,0,12.9057
1050,2035,3.0,3.0,0,0.4002722940776038,0.0,0,12.9057
1051,2035,3.0,3.0,0,0.11301044634377966,0.0,0,12.9057
1052,2035,3.0,3.0,0,0.029268292682926855,0.0,0,12.9057
1053,2035,3.0,3.0,0,0.2301904537973195,0.0,0,5.531
1054,2035,3.0,3.0,0,0.2954148178028775,0.0,0,5.531
1055,2035,3.0,3.0,0,0.532856093979442,0.0,0,12.9057
1056,2035,3.0,3.0,0,0.23410013531799734,0.0,0,1.8436666666666666
1057,2035,3.0,3.0,0,0.2681954137587238,0.0,0,12.9057
1058,2035,3.0,3.0,0,0.5771165247688892,0.9522887567418061,0,12.905700000000001
1059,2035,3.0,3.0,0,0.14817518248175188,0.0,0,0.0
1060,2035,3.0,3.0,0,0.8296943231441047,0.0,0,12.9057
1061,2035,3.0,3.0,0,0.5888615888615889,0.0,0,12.905700000000001
1062,2035,3.0,3.0,0,0.7978854761537274,0.0,0,0.0
1063,2035,3.0,3.0,0,0.8689454322501533,0.0,0,5.531
1064,2035,3.0,3.0,0,0.8421052631578947,0.0,0,5.531
1065,2035,3.0,3.0,0,0.5,0.0,0,2.7655
1066,2035,3.0,3.0,0,0.29457682826622844,0.0,0,3.3186
1067,2035,3.0,3.0,0,0.6109154929577465,0.0,0,0.0
1068,2035,3.0,3.0,0,0.36719883889695215,0.0,0,12.9057
1069,2035,3.0,3.0,0,0.14034057545507928,0.0,0,0.0
1070,2035,3.0,3.0,0,0.06973500697350066,0.0,0,12.9057
1071,2035,3.0,3.0,0,0.23841059602649006,0.0,0,0.0
1072,2035,3.0,3.0,0,0.06732495511669656,0.0,0,0.0
1073,2035,3.0,3.0,0,0.2791596855264854,0.0,0,12.9057
1074,2035,3.0,3.0,0,0.23816568047337283,0.0,0,0.0
1075,2035,3.0,3.0,0,0.125,0.0,0,0.0
1076,2035,3.0,3.0,0,0.3337257210123602,0.0,0,12.9057
1077,2035,3.0,3.0,0,0.5270435136234242,0.0,0,12.9057
1078,2035,3.0,3.0,0,0.8669581511555278,0.0,0,5.531
1079,2035,3.0,3.0,0,0.5876042908224076,0.0,0,5.531
1080,2035,3.0,3.0,0,0.1813643926788685,0.0,0,12.9057
1081,2035,3.0,3.0,0,0.2314666666666667,0.0,0,2.15095
1082,2035,3.0,3.0,0,0.14812138728323698,0.0,0,0.0
1083,2035,3.0,3.0,0,0.8958365105993594,0.0,0,5.531
1084,2035,3.0,3.0,0,0.15480961923847691,0.0,0,0.0
1085,2035,3.0,3.0,0,0.4508670520231214,0.0,0,5.531
1086,2035,3.0,3.0,0,0.7736252002135611,0.0,0,0.0
1087,2035,3.0,3.0,0,0.28431372549019607,0.0,0,0.0
1088,2035,3.0,3.0,0,0.738562091503268,0.9551569506726457,0,12.9057
1089,2035,3.0,3.0,0,0.17824310520939735,0.0,0,0.0
1090,2035,3.0,3.0,0,0.1597173144876325,0.0,0,7.374685714285714
1091,2035,3.0,3.0,0,0.5888717156105101,0.0,0,5.531
1092,2035,3.0,3.0,0,0.13624841571609636,0.0,0,4.3019
1093,2035,3.0,3.0,0,0.5415141136175741,0.0,0,12.9057
1094,2035,3.0,3.0,0,0.1430777148739063,0.0,0,0.0
1095,2035,3.0,3.0,0,0.2950399087799316,0.0,0,5.531
1096,2035,3.0,3.0,0,0.6850117096018735,0.9617991373998768,0,12.9057
1097,2035,3.0,3.0,0,0.24259789875835724,0.0,0,12.905700000000001
1098,2035,3.0,3.0,0,0.7574067619379574,0.0,0,5.531
1099,2035,3.0,3.0,0,0.35593220338983056,0.0,0,12.9057
1100,2035,3.0,3.0,0,0.48251915708812265,0.0,0,12.9057
1101,2035,3.0,3.0,0,0.14320987654320982,0.0,0,0.6
1102,2035,3.0,3.0,0,0.6037428803905615,0.0,0,5.531
1103,2035,3.0,3.0,0,0.30953139942620334,0.0,0,0.0
1104,2035,3.0,3.0,0,0.28893587033121915,0.0,0,0.0
1105,2035,3.0,3.0,0,0.6168224299065421,0.0,0,12.9057
1106,2035,3.0,3.0,0,0.1211129296235679,0.0,0,0.0
1107,2035,3.0,3.0,0,0.80357983984927,0.0,0,5.531
1108,2035,3.0,3.0,0,0.6354378818737271,0.0,0,5.531
1109,2035,3.0,3.0,0,0.8794871794871795,0.0,0,12.9057
1110,2035,3.0,3.0,0,0.09756097560975607,0.0,0,0.0
1111,2035,3.0,3.0,0,0.31318777292576416,0.0,0,12.9057
1112,2035,3.0,3.0,0,0.8715346983149121,0.0,0,5.531
1113,2035,3.0,3.0,0,0.5257873117298038,0.0,0,5.531
1114,2035,3.0,3.0,0,0.16639793614962917,0.0,0,2.7655
1115,2035,3.0,3.0,0,0.5501627700503107,0.0,0,0.0
1116,2035,3.0,3.0,0,0.17750439367311077,0.0,0,5.531
1117,2035,3.0,3.0,0,0.5836392239119035,0.0,0,5.531
1118,2035,3.0,3.0,0,0.5641123638448309,0.0,0,5.531
1119,2035,3.0,3.0,0,0.48028673835125446,0.0,0,0.0
1120,2035,3.0,3.0,0,0.171875,0.0,0,0.0
1121,2035,3.0,3.0,0,0.27759664648346527,0.0,0,0.0
1122,2035,3.0,3.0,0,0.7344653179190752,0.0,0,5.531
1123,2035,3.0,3.0,0,0.19645293315143242,0.0,0,5.531
1124,2035,3.0,3.0,0,0.5979234263465283,0.0,0,0.0
1125,2035,3.0,3.0,0,0.8564760793465578,0.0,0,5.531
1126,2035,3.0,3.0,0,0.16335740072202165,0.0,0,0.0
1127,2035,3.0,3.0,0,0.51286535098676,0.0,0,5.531
1128,2035,3.0,3.0,0,0.4145945945945946,0.0,0,5.531
1129,2035,3.0,3.0,0,0.1778623878161545,0.0,0,0.0
1130,2035,3.0,3.0,0,0.11111111111111116,0.0,0,0.0
1131,2035,3.0,3.0,0,0.5815317900644091,0.0,0,5.531
1132,2035,3.0,3.0,0,0.16726835138387486,0.0,0,0.0
1133,2035,3.0,3.0,0,0.3489217349164042,0.0,0,5.531
