MGRA,CT10BG
12670,171061
12671,171061
12672,171061
12673,171061
12674,171061
12675,171061
12676,171061
12677,171061
12678,171061
12679,171061
12680,171061
12681,171061
12682,171061
12683,171061
12684,171061
12685,171061
12686,171061
12687,171061
12688,171061
12689,171061
12690,171061
12691,171061
12692,171061
12693,171061
12694,171061
12695,171061
12696,171061
12697,171061
12698,171061
12699,171061
12700,171061
12701,171061
12702,171061
12703,171061
12704,171061
12705,171061
12706,171061
12707,171061
12708,171061
12709,171061
12710,171061
12711,171061
12712,171061
12713,171061
12714,171061
12715,171061
12716,171061
12717,171061
12718,171061
12719,171061
12720,171061
12721,171062
12722,171062
12723,171062
12724,171062
12725,171062
12726,171062
12727,171062
12728,171062
12729,171062
12730,171062
12731,171062
12732,171062
12733,171062
12734,171062
12735,171062
12736,171062
12737,171062
12738,171062
12739,171062
12740,171062
12741,171062
12742,171062
12743,171062
12744,171062
12745,171062
12746,171062
12747,171062
12748,171062
12749,171062
12750,171063
12751,171063
12752,171063
12753,171063
12754,171063
12755,171063
12756,171063
12757,171063
12758,171063
12759,171063
12760,171063
12761,171063
12762,171063
12763,171063
12764,171063
12765,171063
12766,171063
12767,171063
12768,171063
12769,171063
12770,171063
12771,171063
12772,171063
12773,171063
12774,171063
12775,171063
12776,171063
12777,171063
12778,171063
12779,171063
12780,171063
12781,171063
12782,171063
12783,171063
12784,171063
12785,171063
12786,171063
12787,171064
12788,171064
12789,171064
12790,171064
12791,171064
12792,171064
12793,171064
12794,171064
12795,171064
12796,171064
12797,171064
12798,171064
12799,171064
12800,171064
12801,171064
12802,171064
12803,171064
12804,171064
12805,171064
12806,171064
12807,171064
12808,171064
12809,171064
12810,171064
12811,171064
12812,171064
12813,171064
12814,171064
12815,171064
12816,171064
12817,171064
12818,171064
12819,171064
12820,171064
12821,171064
12822,171064
12823,171064
12824,171064
12825,171064
12826,171064
12827,171064
12828,171064
12829,171064
12830,171064
12831,171064
12832,171064
12833,171064
12834,171064
12835,171064
12836,171064
12837,171064
12838,171064
12839,171071
12840,171071
12841,171071
12842,171071
12843,171071
12844,171071
12845,171071
12846,171071
12847,171071
12848,171071
12849,171071
12850,171071
12851,171071
12852,171072
12853,171072
12854,171072
12855,171072
12856,171072
12857,171072
12858,171072
12859,171072
12860,171072
12861,171072
12862,171072
12863,171081
12864,171081
12865,171081
12866,171081
12867,171081
12868,171081
12869,171081
12870,171081
12871,171081
12872,171082
12873,171082
12874,171082
12875,171082
12876,171082
12877,171082
12878,171082
12879,171082
12880,171082
12881,171082
12882,171082
12883,171082
12884,171082
12885,171083
12886,171083
12887,171083
12888,171083
12889,171083
12890,171083
12891,171084
12892,171084
12893,171084
12894,171084
12895,171084
12896,171084
12897,171084
12898,171084
12899,171084
12900,171084
12901,171091
12902,171091
12903,171091
12904,171091
12905,171091
12906,171091
12907,171091
12908,171091
12909,171091
12910,171091
12911,171091
12912,171092
12913,171092
12914,171092
12915,171092
12916,171092
12917,171093
12918,171093
12919,171094
12920,171094
12921,171094
12922,171094
12923,171094
12924,171094
12925,171101
12926,171101
12927,171101
12928,171101
12929,171101
12930,171101
12931,171101
12932,171101
12933,171101
12934,171101
12935,171101
12936,171101
12937,171101
12938,171101
12939,171101
12940,171101
12941,171101
12942,171101
12943,171101
12944,171101
12945,171101
12946,171101
12947,171101
12948,171101
12949,171101
12950,171101
12951,171101
12952,171101
12953,171101
12954,171101
12955,171101
12956,171101
12957,171101
12958,171101
12959,171101
12960,171101
12961,171101
12962,171101
12963,171101
12964,171101
12965,171101
12966,171101
12967,171101
12968,171101
12969,171101
12970,171101
12971,171101
12972,171102
12973,171102
12974,171102
12975,171102
12976,171102
12977,171102
12978,171102
12979,171102
12980,171102
12981,171102
12982,171102
12983,171102
12984,171102
12985,171102
12986,171102
12987,171102
12988,171102
12989,171102
12990,171102
12991,171102
12992,171102
12993,171102
12994,171102
12995,171102
12996,171102
12997,171102
12998,171102
12999,171102
13000,171102
13001,171102
13002,171102
13003,171102
13004,171102
13005,171102
13006,171102
13007,171102
13008,171102
13009,171102
13010,171102
13011,171102
13012,171102
13013,171102
13014,171102
13015,171102
13016,171102
13017,171102
13018,171102
13019,171102
13020,171102
13021,171102
13022,171102
13023,171102
13024,171102
13025,171102
13026,171102
13027,171102
13028,171102
13029,171102
13030,171102
13031,171102
13032,171102
13033,171102
13034,171103
13035,171103
13036,171103
13037,171103
13038,171103
13039,171103
13040,171103
13041,171103
13042,171103
13043,171103
13044,171103
13045,171103
13046,171103
13047,171103
13048,171103
13049,171103
13050,171103
13051,171103
13052,171103
13053,171103
13054,171103
13055,171103
13056,171103
13057,171103
13058,171103
13059,171103
13060,172001
13061,172001
13062,172001
13063,172001
13064,172001
13065,172001
13066,172001
13067,172001
13068,172001
13069,172001
13070,172001
13071,172001
13072,172001
13073,172001
13074,172001
13075,172001
13076,172001
13077,172002
13078,172002
13079,172002
13080,172002
13081,172002
13082,172002
13083,172002
13084,172002
13085,172002
13086,172002
13087,172002
13088,172002
13089,172002
13090,172002
13091,172002
13092,172002
13093,172002
13094,172002
13095,172002
13096,172003
13097,172003
13098,172003
13099,172003
13100,172003
13101,172003
13102,172003
13103,172003
13104,172003
13105,172003
13106,172003
13107,172004
13108,172004
13109,172004
13110,172004
13111,172004
13112,172004
13113,172004
13114,172004
13115,172004
13116,172004
13117,172004
13118,172004
13119,172004
13120,172004
13121,172004
13122,173031
13123,173031
13124,173031
13125,173031
13126,173031
13127,173031
13128,173031
13129,173031
13130,173031
13131,173031
13132,173031
13133,173031
13134,173031
13135,173031
13136,173031
13137,173031
13138,173031
13139,173031
13140,173031
13141,173031
13142,173031
13143,173032
13144,173032
13145,173032
13146,173032
13147,173032
13148,173032
13149,173032
13150,173032
13151,173032
13152,173032
13153,173032
13154,173032
13155,173032
13156,173032
13157,173032
13158,173032
13159,173032
13160,173032
13161,173032
13162,173033
13163,173033
13164,173033
13165,173033
13166,173033
13167,173033
13168,173033
13169,173033
13170,173033
13171,173033
13172,173033
13173,173033
13174,173033
13175,173033
13176,173033
13177,173041
13178,173041
13179,173041
13180,173041
13181,173041
13182,173041
13183,173041
13184,173041
13185,173041
13186,173041
13187,173041
13188,173041
13189,173042
13190,173042
13191,173042
13192,173042
13193,173042
13194,173042
13195,173042
13196,173042
13197,173042
13198,173042
13199,173042
13200,173042
13201,173042
13202,173042
13203,173042
13204,173042
13205,173042
13206,173042
13207,173042
13208,173042
13209,173042
13210,173042
13211,173042
13212,173042
13213,173043
13214,173043
13215,173043
13216,173043
13217,173043
13218,173043
13219,173043
13220,173043
13221,173043
13222,173043
13223,173043
13224,173043
13225,173043
13226,173043
13227,173043
13228,173043
13229,173043
13230,173043
13231,173043
13232,173043
13233,173043
13234,173043
13235,173043
13236,173043
13237,173043
13238,173043
13239,173044
13240,173044
13241,173044
13242,173044
13243,173044
13244,173044
13245,173044
13246,173044
13247,173044
13248,173044
13249,173044
13250,173044
13251,173044
13252,173044
13253,173051
13254,173051
13255,173051
13256,173051
13257,173051
13258,173051
13259,173051
13260,173051
13261,173051
13262,173051
13263,173051
13264,173051
13265,173051
13266,173051
13267,173051
13268,173051
13269,173051
13270,173051
13271,173051
13272,173051
13273,173051
13274,173052
13275,173052
13276,173052
13277,173052
13278,173052
13279,173052
13280,173052
13281,173052
13282,173052
13283,173052
13284,173052
13285,173052
13286,173052
13287,173052
13288,173052
13289,173053
13290,173053
13291,173053
13292,173053
13293,173053
13294,173053
13295,173053
13296,173053
13297,173053
13298,173061
13299,173061
13300,173061
13301,173061
13302,173061
13303,173061
13304,173061
13305,173061
13306,173061
13307,173061
13308,173061
13309,173061
13310,173061
13311,173061
13312,173061
13313,173061
13314,173061
13315,173061
13316,173061
13317,173061
13318,173061
13319,173061
13320,173061
13321,173061
13322,173061
13323,173061
13324,173061
13325,173061
13326,173061
13327,173061
13328,173061
13329,173061
13330,173061
13331,173061
13332,173061
13333,173061
13334,173061
13335,173061
13336,173062
13337,173062
13338,173062
13339,173062
13340,173062
13341,173062
13342,173062
13343,173062
13344,173062
13345,173062
13346,173062
13347,173062
13348,173062
13349,173062
13350,173062
13351,173062
13352,173062
13353,173062
13354,173062
13355,173062
13356,173062
13357,173062
13358,173062
13359,173062
13360,173062
13361,173062
13362,173062
13363,173062
13364,173062
13365,173062
13366,173062
13367,173062
13368,173062
13369,173062
13370,174011
13371,174011
13372,174011
13373,174011
13374,174011
13375,174011
13376,174011
13377,174011
13378,174011
13379,174011
13380,174011
13381,174011
13382,174011
13383,174011
13384,174011
13385,174011
13386,174011
13387,174011
13388,174011
13389,174011
13390,174011
13391,174011
13392,174011
13393,174011
13394,174011
13395,174011
13396,174011
13397,174011
13398,174011
13399,174011
13400,174011
13401,174011
13402,174011
13403,174011
13404,174011
13405,174011
13406,174011
13407,174011
13408,174011
13409,174011
13410,174011
13411,174011
13412,174011
13413,174011
13414,174011
13415,174012
13416,174012
13417,174012
13418,174012
13419,174012
13420,174012
13421,174012
13422,174012
13423,174012
13424,174012
13425,174012
13426,174012
13427,174013
13428,174013
13429,174013
13430,174013
13431,174013
13432,174013
13433,174013
13434,174013
13435,174013
13436,174013
13437,174013
13438,174013
13439,174013
13440,174013
13441,174013
13442,174013
13443,174013
13444,174013
13445,174013
13446,174013
13447,174013
13448,174014
13449,174014
13450,174014
13451,174014
13452,174014
13453,174014
13454,174014
13455,174014
13456,174014
13457,174014
13458,174014
13459,174014
13460,174014
13461,174014
13462,174014
13463,174014
13464,174014
13465,174014
13466,174014
13467,174014
13468,174014
13469,174014
13470,174014
13471,174031
13472,174031
13473,174031
13474,174031
13475,174031
13476,174031
13477,174031
13478,174031
13479,174031
13480,174031
13481,174031
13482,174031
13483,174031
13484,174031
13485,174031
13486,174031
13487,174032
13488,174032
13489,174032
13490,174032
13491,174032
13492,174032
13493,174032
13494,174032
13495,174032
13496,174032
13497,174032
13498,174032
13499,174032
13500,174032
13501,174032
13502,174033
13503,174033
13504,174033
13505,174033
13506,174033
13507,174033
13508,174033
13509,174033
13510,174033
13511,174033
13512,174033
13513,174033
13514,174033
13515,174033
13516,174033
13517,174033
13518,174033
13519,174033
13520,174033
13521,174033
13522,174033
13523,174033
13524,174033
13525,174033
13526,174034
13527,174034
13528,174034
13529,174034
13530,174034
13531,174034
13532,174034
13533,174034
13534,174034
13535,174034
13536,174034
13537,174034
13538,174034
13539,174034
13540,174034
13541,174034
13542,174034
13543,174034
13544,174034
13545,174041
13546,174041
13547,174041
13548,174041
13549,174041
13550,174041
13551,174041
13552,174041
13553,174041
13554,174041
13555,174041
13556,174041
13557,174042
13558,174042
13559,174042
13560,174042
13561,174042
13562,174042
13563,174042
13564,174042
13565,174042
13566,174042
13567,174043
13568,174043
13569,174043
13570,174043
13571,174043
13572,174043
13573,174043
13574,174043
13575,174043
13576,174043
13577,174043
13578,174043
13579,174043
13580,174043
13581,174043
13582,174043
13583,174043
13584,174043
13585,174043
13586,174043
13587,174043
13588,174043
13589,174043
13590,174043
13591,174043
13592,174043
13593,174043
13594,174043
13595,174043
13596,174043
13597,174043
13598,174043
13599,174043
13600,174043
13601,174043
13602,174043
13603,174043
13604,174043
13605,174043
13606,174043
13607,174043
13608,174043
13609,174043
13610,174044
13611,174044
13612,174044
13613,174044
13614,174044
13615,174044
13616,174044
13617,174044
13618,174044
13619,174044
13620,174044
13621,174044
13622,174044
13623,174044
13624,174044
13625,174045
13626,174045
13627,174045
13628,174045
13629,174045
13630,174045
13631,174045
13632,174045
13633,174045
13634,175011
13635,175011
13636,175011
13637,175011
13638,175011
13639,175011
13640,175011
13641,175011
13642,175011
13643,175011
13644,175011
13645,175011
13646,175011
13647,175011
13648,175012
13649,175012
13650,175012
13651,175012
13652,175012
13653,175012
13654,175012
13655,175012
13656,175012
13657,175012
13658,175012
13659,175012
13660,175012
13661,175012
13662,175012
13663,175012
13664,175012
13665,175012
13666,175012
13667,175012
13668,175012
13669,175012
13670,175012
13671,175012
13672,175012
13673,175012
13674,175012
13675,175012
13676,175012
13677,175012
13678,175012
13679,175012
13680,175012
13681,175012
13682,175012
13683,175012
13684,175012
13685,175012
13686,175012
13687,175012
13688,175012
13689,175012
13690,175012
13691,175012
13692,175012
13693,175012
13694,175013
13695,175013
13696,175013
13697,175013
13698,175013
13699,175013
13700,175013
13701,175013
13702,175013
13703,175013
13704,175013
13705,175013
13706,175013
13707,175013
13708,175013
13709,175013
13710,175013
13711,175013
13712,175013
13713,175013
13714,175013
13715,175013
13716,175013
13717,175013
13718,175013
13719,175013
13720,175013
13721,175013
13722,175013
13723,175013
13724,175021
13725,175021
13726,175021
13727,175021
13728,175021
13729,175021
13730,175021
13731,175021
13732,175021
13733,175021
13734,175021
13735,175021
13736,175021
13737,175021
13738,175021
13739,175021
13740,175021
13741,175021
13742,175021
13743,175021
13744,175021
13745,175021
13746,175021
13747,175021
13748,175021
13749,175021
13750,175022
13751,175022
13752,175022
13753,175022
13754,175022
13755,175022
13756,175022
13757,175022
13758,175022
13759,175022
13760,175022
13761,175022
13762,175022
13763,175022
13764,175022
13765,175022
13766,175022
13767,175023
13768,175023
13769,175023
13770,175023
13771,175023
13772,175023
13773,175023
13774,175023
13775,175023
13776,175023
13777,175023
13778,175023
13779,175023
13780,175023
13781,175023
13782,176011
13783,176011
13784,176011
13785,176011
13786,176011
13787,176011
13788,176011
13789,176011
13790,176011
13791,176011
13792,176011
13793,176011
13794,176012
13795,176012
13796,176012
13797,176012
13798,176012
13799,176012
13800,176012
13801,176012
13802,176012
13803,176012
13804,176012
13805,176012
13806,176012
13807,176012
13808,176012
13809,176012
13810,176012
13811,176013
13812,176013
13813,176013
13814,176013
13815,176013
13816,176013
13817,176013
13818,176013
13819,176013
13820,176013
13821,176013
13822,176013
13823,176013
13824,176013
13825,176013
13826,176013
13827,176013
13828,176013
13829,176013
13830,176013
13831,176013
13832,176013
13833,176013
13834,176013
13835,176013
13836,176031
13837,176031
13838,176031
13839,176031
13840,176031
13841,176031
13842,176031
13843,176031
13844,176031
13845,176031
13846,176031
13847,176031
13848,176031
13849,176031
13850,176031
13851,176031
13852,176031
13853,176031
13854,176031
13855,176031
13856,176031
13857,176032
13858,176032
13859,176032
13860,176032
13861,176032
13862,176032
13863,176032
13864,176032
13865,176032
13866,176032
13867,176032
13868,176032
13869,176032
13870,176032
13871,176032
13872,176032
13873,176032
13874,176032
13875,176032
13876,176041
13877,176041
13878,176041
13879,176041
13880,176041
13881,176041
13882,176041
13883,176041
13884,176041
13885,176041
13886,176041
13887,176041
13888,176041
13889,176041
13890,176041
13891,176041
13892,176041
13893,176041
13894,176041
13895,176041
13896,176041
13897,176041
13898,176041
13899,176041
13900,176041
13901,176041
13902,176041
13903,176041
13904,176041
13905,176041
13906,176041
13907,176041
13908,176041
13909,176041
13910,176041
13911,176041
13912,176041
13913,176041
13914,176041
13915,176041
13916,176041
13917,176041
13918,176041
13919,176041
13920,176041
13921,176042
13922,176042
13923,176042
13924,176042
13925,176042
13926,176042
13927,176042
13928,176042
13929,176042
13930,176042
13931,176042
13932,176042
13933,176042
13934,176042
13935,176042
13936,176042
13937,176042
13938,176042
13939,176042
13940,176042
13941,176042
13942,176042
13943,176042
13944,176042
13945,176042
13946,176042
13947,176042
13948,176042
13949,176043
13950,176043
13951,176043
13952,176043
13953,176043
13954,176043
13955,176043
13956,176043
13957,176043
13958,176043
13959,176043
13960,176043
13961,176043
13962,176043
13963,176043
13964,176043
13965,176043
13966,176043
13967,177011
13968,177011
13969,177011
13970,177011
13971,177011
13972,177011
13973,177011
13974,177011
13975,177011
13976,177012
13977,177012
13978,177012
13979,177012
13980,177012
13981,177012
13982,177012
13983,177012
13984,177012
13985,177012
13986,177012
13987,177012
13988,177012
13989,177012
13990,177012
13991,177012
13992,177012
13993,177012
13994,177012
13995,177012
13996,177012
13997,177012
13998,177012
13999,177012
14000,177012
14001,177013
14002,177013
14003,177013
14004,177013
14005,177013
14006,177014
14007,177014
14008,177014
14009,177014
14010,177014
14011,177014
14012,177014
14013,177014
14014,177021
14015,177021
14016,177021
14017,177021
14018,177021
14019,177021
14020,177021
14021,177021
14022,177021
14023,177021
14024,177021
14025,177021
14026,177021
14027,177021
14028,177021
14029,177022
14030,177022
14031,177022
14032,177022
14033,177022
14034,177022
14035,177022
14036,177022
14037,177022
14038,177022
14039,177022
14040,177022
14041,177022
14042,177022
14043,177022
14044,177022
14045,177022
14046,177023
14047,177023
14048,177023
14049,177023
14050,177023
14051,177023
14052,177023
14053,177023
14054,177023
14055,177023
14056,177023
14057,177023
14058,177023
14059,177023
14060,177023
14061,177023
14062,177023
14063,177023
14064,177023
14065,177023
14066,177023
14067,177023
14068,177023
14069,177023
14070,178011
14071,178011
14072,178011
14073,178011
14074,178011
14075,178011
14076,178011
14077,178011
14078,178011
14079,178011
14080,178011
14081,178011
14082,178011
14083,178011
14084,178011
14085,178011
14086,178011
14087,178011
14088,178012
14089,178012
14090,178012
14091,178012
14092,178012
14093,178012
14094,178012
14095,178012
14096,178012
14097,178012
14098,178013
14099,178013
14100,178013
14101,178013
14102,178013
14103,178013
14104,178013
14105,178013
14106,178013
14107,178013
14108,178013
14109,178013
14110,178014
14111,178014
14112,178014
14113,178014
14114,178014
14115,178014
14116,178014
14117,178014
14118,178081
14119,178081
14120,178081
14121,178081
14122,178081
14123,178081
14124,178081
14125,178081
14126,178081
14127,178081
14128,178081
14129,178081
14130,178081
14131,178082
14132,178082
14133,178082
14134,178082
14135,178082
14136,178082
14137,178082
14138,178082
14139,178083
14140,178083
14141,178083
14142,178083
14143,178083
14144,178083
14145,178083
14146,178083
14147,178083
14148,178084
14149,178084
14150,178084
14151,178084
14152,178084
14153,178084
14154,178084
14155,178084
14156,178091
14157,178091
14158,178091
14159,178091
14160,178091
14161,178091
14162,178091
14163,178091
14164,178091
14165,178091
14166,178091
14167,178091
14168,178091
14169,178091
14170,178091
14171,178091
14172,178091
14173,178091
14174,178101
14175,178101
14176,178101
14177,178101
14178,178101
14179,178101
14180,178101
14181,178101
14182,178101
14183,178101
14184,178102
14185,178102
14186,178102
14187,178102
14188,178102
14189,178102
14190,178102
14191,178102
14192,178102
14193,178102
14194,178102
14195,178102
14196,178102
14197,178102
14198,178102
14199,178111
14200,178111
14201,178111
14202,178111
14203,178111
14204,178111
14205,178111
14206,178112
14207,178112
14208,178112
14209,178112
14210,178112
14211,178112
14212,178112
14213,178112
14214,178112
14215,178112
14216,178112
14217,178112
14218,178112
14219,178112
14220,178112
14221,178112
14222,178112
14223,178112
14224,178113
14225,178113
14226,178113
14227,178113
14228,178113
14229,178113
14230,178113
14231,178113
14232,178113
14233,178114
14234,178114
14235,178114
14236,178131
14237,178131
14238,178131
14239,178131
14240,178131
14241,178131
14242,178131
14243,178132
14244,178132
14245,178132
14246,178132
14247,178132
14248,178132
14249,178132
14250,178132
14251,178132
14252,178132
14253,178132
14254,178132
14255,178132
14256,178132
14257,178132
14258,178132
14259,178132
14260,178132
14261,178132
14262,178132
14263,178132
14264,178132
14265,178132
14266,178132
14267,178132
14268,178132
14269,178132
14270,178132
14271,178132
14272,178132
14273,178132
14274,178132
14275,178132
14276,178132
14277,178132
14278,179001
14279,179001
14280,179001
14281,179001
14282,179001
14283,179001
14284,179001
14285,179001
14286,179001
14287,179002
14288,179002
14289,179002
14290,179002
14291,179002
14292,179002
14293,179002
14294,179002
14295,179002
14296,179002
14297,179002
14298,179002
14299,179002
14300,179002
14301,179002
14302,179002
14303,179002
14304,179002
14305,179002
14306,179002
14307,179002
14308,179002
14309,179002
14310,179002
14311,179002
14312,179002
14313,179002
14314,179002
14315,179002
14316,179002
14317,179002
14318,179002
14319,179002
14320,179003
14321,179003
14322,179003
14323,179003
14324,179003
14325,179003
14326,179003
14327,179003
14328,179003
14329,179003
14330,179003
14331,179003
14332,179003
14333,179003
14334,179003
14335,179003
14336,179003
14337,179004
14338,179004
14339,179004
14340,179004
14341,179004
14342,179004
14343,179004
14344,179005
14345,179005
14346,179005
14347,179005
14348,180001
14349,180001
14350,180001
14351,180001
14352,180001
14353,180001
14354,180001
14355,180001
14356,180001
14357,180001
14358,180001
14359,180001
14360,180001
14361,180001
14362,180001
14363,180001
14364,180002
14365,180002
14366,180002
14367,180002
14368,180002
14369,180002
14370,180002
14371,180002
14372,180002
14373,180003
14374,180003
14375,180003
14376,180003
14377,180003
14378,180003
14379,180003
14380,180003
14381,180003
14382,181001
14383,181001
14384,181001
14385,181001
14386,181001
14387,181001
14388,181001
14389,181002
14390,181002
14391,181002
14392,181002
14393,181002
14394,181002
14395,181002
14396,181002
14397,181003
14398,181003
14399,181003
14400,181003
14401,181003
14402,181003
14403,181003
14404,181003
14405,181003
14406,181003
14407,181003
14408,181003
14409,181004
14410,181004
14411,181004
14412,181004
14413,181004
14414,181004
14415,181004
14416,181004
14417,181004
14418,181004
14419,181004
14420,181004
14421,181004
14422,181004
14423,181004
14424,181005
14425,181005
14426,181005
14427,181005
14428,181005
14429,181005
14430,181005
14431,181005
14432,181005
14433,181005
14434,181005
14435,181005
14436,181005
14437,181005
14438,181006
14439,181006
14440,181006
14441,181006
14442,181006
14443,181006
14444,181006
14445,181006
14446,181006
14447,182001
14448,182001
14449,182001
14450,182001
14451,182001
14452,182001
14453,182001
14454,182001
14455,182001
14456,182001
14457,182001
14458,182001
14459,182001
14460,182001
14461,182001
14462,182001
14463,182001
14464,182001
14465,182001
14466,182001
14467,182001
14468,182001
14469,182001
14470,182001
14471,182001
14472,182001
14473,182001
14474,182001
14475,182001
14476,182001
14477,182001
14478,182001
14479,182001
14480,182001
14481,182001
14482,182001
14483,182001
14484,182001
14485,182001
14486,182001
14487,182001
14488,182001
14489,182001
14490,182001
14491,182001
14492,182001
14493,182002
14494,182002
14495,182002
14496,182002
14497,182002
14498,182003
14499,182003
14500,182003
14501,182003
14502,182003
14503,182003
14504,182003
14505,182004
14506,182004
14507,182004
14508,182004
14509,182005
14510,182005
14511,182005
14512,182005
14513,182005
14514,182005
14515,182005
14516,182005
14517,182005
14518,182005
14519,182005
14520,182005
14521,182005
14522,182005
14523,182005
14524,182005
14525,182005
14526,182005
14527,182005
14528,182005
14529,182005
14530,182005
14531,182005
14532,182005
14533,182005
14534,182005
14535,182005
14536,182005
14537,182005
14538,182005
14539,182005
14540,182005
14541,182005
14542,183001
14543,183001
14544,183001
14545,183001
14546,183001
14547,183001
14548,183001
14549,183001
14550,183001
14551,183001
14552,183001
14553,183001
14554,183001
14555,183002
14556,183002
14557,183002
14558,183002
14559,183002
14560,183002
14561,183002
14562,183002
14563,183002
14564,183002
14565,183003
14566,183003
14567,183003
14568,183003
14569,183003
14570,183003
14571,183003
14572,183003
14573,183004
14574,183004
14575,183004
14576,183004
14577,183004
14578,183004
14579,183004
14580,183004
14581,183004
14582,183004
14583,183004
14584,183004
14585,183004
14586,183004
14587,184001
14588,184001
14589,184001
14590,184001
14591,184001
14592,184001
14593,184001
14594,184001
14595,184001
14596,184001
14597,184001
14598,184001
14599,184001
14600,184001
14601,184001
14602,184001
14603,184001
14604,184001
14605,184001
14606,184002
14607,184002
14608,184002
14609,184002
14610,184002
14611,184002
14612,184002
14613,184002
14614,184002
14615,184002
14616,184002
14617,184002
14618,184002
14619,184002
14620,184002
14621,184002
14622,184002
14623,184002
14624,184002
14625,184002
14626,184002
14627,184002
14628,184002
14629,184002
14630,184002
14631,184003
14632,184003
14633,184003
14634,184003
14635,184003
14636,184003
14637,184003
14638,184003
14639,184003
14640,184003
14641,184003
14642,184003
14643,184003
14644,184003
14645,184003
14646,184003
14647,184003
14648,184003
14649,184003
14650,184003
14651,184003
14652,184003
14653,184003
14654,184003
14655,184003
14656,184003
14657,184003
14658,184003
14659,184003
14660,184003
14661,184003
14662,184003
14663,185041
14664,185041
14665,185041
14666,185041
14667,185041
14668,185041
14669,185041
14670,185041
14671,185041
14672,185041
14673,185041
14674,185041
14675,185041
14676,185041
14677,185042
14678,185042
14679,185042
14680,185042
14681,185042
14682,185042
14683,185042
14684,185042
14685,185042
14686,185042
14687,185042
14688,185042
14689,185042
14690,185042
14691,185042
14692,185042
14693,185042
14694,185042
14695,185042
14696,185042
14697,185042
14698,185042
14699,185042
14700,185042
14701,185042
14702,185043
14703,185043
14704,185043
14705,185043
14706,185043
14707,185043
14708,185043
14709,185043
14710,185043
14711,185043
14712,185043
14713,185043
14714,185043
14715,185043
14716,185043
14717,185043
14718,185044
14719,185044
14720,185044
14721,185044
14722,185044
14723,185044
14724,185044
14725,185044
14726,185044
14727,185044
14728,185044
14729,185044
14730,185044
14731,185044
14732,185044
14733,185044
14734,185044
14735,185044
14736,185044
14737,185044
14738,185044
14739,185044
14740,185044
14741,185044
14742,185044
14743,185044
14744,185071
14745,185071
14746,185071
14747,185071
14748,185071
14749,185071
14750,185071
14751,185072
14752,185072
14753,185072
14754,185072
14755,185072
14756,185072
14757,185073
14758,185073
14759,185073
14760,185073
14761,185073
14762,185073
14763,185073
14764,185073
14765,185074
14766,185074
14767,185074
14768,185074
14769,185074
14770,185074
14771,185074
14772,185074
14773,185074
14774,185074
14775,185074
14776,185074
14777,185074
14778,185074
14779,185091
14780,185091
14781,185091
14782,185091
14783,185091
14784,185091
14785,185091
14786,185091
14787,185091
14788,185091
14789,185091
14790,185091
14791,185091
14792,185091
14793,185091
14794,185092
14795,185092
14796,185092
14797,185092
14798,185092
14799,185092
14800,185093
14801,185093
14802,185093
14803,185093
14804,185093
14805,185093
14806,185093
14807,185094
14808,185094
14809,185094
14810,185094
14811,185094
14812,185094
14813,185101
14814,185101
14815,185101
14816,185101
14817,185101
14818,185101
14819,185101
14820,185101
14821,185101
14822,185101
14823,185101
14824,185101
14825,185102
14826,185102
14827,185102
14828,185102
14829,185102
14830,185102
14831,185102
14832,185102
14833,185111
14834,185111
14835,185111
14836,185111
14837,185111
14838,185111
14839,185111
14840,185111
14841,185111
14842,185112
14843,185112
14844,185112
14845,185112
14846,185112
14847,185112
14848,185112
14849,185112
14850,185113
14851,185113
14852,185113
14853,185114
14854,185114
14855,185114
14856,185114
14857,185114
14858,185121
14859,185121
14860,185121
14861,185121
14862,185121
14863,185121
14864,185121
14865,185121
14866,185121
14867,185121
14868,185121
14869,185122
14870,185122
14871,185122
14872,185122
14873,185122
14874,185123
14875,185123
14876,185123
14877,185123
14878,185123
14879,185123
14880,185131
14881,185131
14882,185131
14883,185131
14884,185131
14885,185131
14886,185131
14887,185131
14888,185131
14889,185131
14890,185131
14891,185131
14892,185131
14893,185131
14894,185131
14895,185131
14896,185131
14897,185131
14898,185131
14899,185131
14900,185131
14901,185131
14902,185131
14903,185131
14904,185131
14905,185131
14906,185131
14907,185131
14908,185131
14909,185131
14910,185131
14911,185131
14912,185132
14913,185132
14914,185132
14915,185132
14916,185132
14917,185132
14918,185132
14919,185132
14920,185132
14921,185132
14922,185132
14923,185132
14924,185132
14925,185132
14926,185132
14927,185133
14928,185133
14929,185133
14930,185133
14931,185133
14932,185133
14933,185133
14934,185133
14935,185133
14936,185141
14937,185141
14938,185141
14939,185141
14940,185141
14941,185141
14942,185141
14943,185141
14944,185141
14945,185141
14946,185141
14947,185142
14948,185142
14949,185142
14950,185142
14951,185142
14952,185142
14953,185142
14954,185142
14955,185142
14956,185142
14957,185143
14958,185143
14959,185143
14960,185143
14961,185143
14962,185143
14963,185143
14964,185143
14965,185143
14966,185143
14967,185143
14968,185143
14969,185151
14970,185151
14971,185151
14972,185151
14973,185151
14974,185151
14975,185152
14976,185152
14977,185152
14978,185152
14979,185152
14980,185152
14981,185152
14982,185152
14983,185152
14984,185152
14985,185152
14986,185152
14987,185152
14988,185152
14989,185152
14990,185152
14991,185152
14992,185152
14993,185152
14994,185152
14995,185161
14996,185161
14997,185161
14998,185161
14999,185161
15000,185161
