Azone,Bzone,Czone,Marea
14,2032,NA,None
14,2033,NA,None
14,2034,NA,SD-Urban-TransitService
19,2035,NA,None
14,2036,NA,None
19,2037,NA,None
14,2038,NA,None
14,2039,NA,None
14,2040,NA,None
14,2041,NA,None
14,2042,NA,SD-Urban-TransitService
14,2043,NA,SD-Urban-TransitService
14,2044,NA,SD-Urban-TransitService
14,2045,NA,SD-Urban-TransitService
14,2046,NA,None
14,2047,NA,None
14,2048,NA,SD-Urban-TransitService
14,2049,NA,SD-Urban-TransitService
14,2050,NA,None
14,2051,NA,SD-Urban-TransitService
14,2052,NA,None
14,2053,NA,None
14,2054,NA,None
14,2055,NA,None
14,2056,NA,SD-Urban-TransitService
14,2057,NA,None
14,2058,NA,None
14,2059,NA,SD-Urban-TransitService
14,2060,NA,None
14,2061,NA,None
14,2062,NA,None
14,2063,NA,SD-Urban-TransitService
14,2064,NA,SD-Urban-TransitService
14,2065,NA,None
14,2066,NA,None
14,2067,NA,SD-Urban-TransitService
14,2068,NA,SD-Urban-TransitService
14,2069,NA,SD-Urban-TransitService
14,2070,NA,SD-Urban-TransitService
14,2071,NA,SD-Urban-TransitService
14,2072,NA,None
14,2073,NA,None
14,2074,NA,SD-Urban-TransitService
14,2075,NA,SD-Urban-TransitService
14,2076,NA,SD-Urban-TransitService
14,2077,NA,None
14,2078,NA,SD-Urban-TransitService
14,2079,NA,SD-Urban-TransitService
14,2080,NA,SD-Urban-TransitService
14,2081,NA,None
14,2082,NA,SD-Urban-TransitService
14,2083,NA,SD-Urban-TransitService
14,2084,NA,SD-Urban-TransitService
14,2085,NA,None
14,2086,NA,SD-Urban-TransitService
14,2087,NA,None
14,2088,NA,SD-Urban-TransitService
19,2089,NA,None
14,2090,NA,None
14,2091,NA,SD-Urban-TransitService
14,2092,NA,None
19,2093,NA,None
14,2094,NA,SD-Urban-TransitService
14,2095,NA,SD-Urban-TransitService
14,2096,NA,SD-Urban-TransitService
14,2097,NA,SD-Urban-TransitService
14,2098,NA,SD-Urban-TransitService
14,2099,NA,SD-Urban-TransitService
14,2100,NA,SD-Urban-TransitService
19,2101,NA,None
14,2102,NA,None
14,2103,NA,SD-Urban-TransitService
14,2104,NA,None
14,2105,NA,None
14,2106,NA,None
14,2107,NA,SD-Urban-TransitService
14,2108,NA,None
19,2109,NA,None
14,2110,NA,SD-Urban-TransitService
14,2111,NA,SD-Urban-TransitService
14,2112,NA,None
14,2113,NA,SD-Urban-TransitService
14,2114,NA,SD-Urban-TransitService
14,2115,NA,SD-Urban-TransitService
14,2116,NA,SD-Urban-TransitService
14,2117,NA,None
14,2118,NA,None
14,2119,NA,SD-Urban-TransitService
14,2120,NA,SD-Urban-TransitService
14,2121,NA,SD-Urban-TransitService
14,2122,NA,SD-Urban-TransitService
14,2123,NA,SD-Urban-TransitService
19,2124,NA,None
14,2125,NA,None
14,2126,NA,SD-Urban-TransitService
14,2127,NA,SD-Urban-TransitService
14,2128,NA,None
14,2129,NA,SD-Urban-TransitService
14,2130,NA,SD-Urban-TransitService
14,2131,NA,SD-Urban-TransitService
14,2132,NA,SD-Urban-TransitService
14,2133,NA,None
14,2134,NA,SD-Urban-TransitService
14,2135,NA,SD-Urban-TransitService
14,2136,NA,SD-Urban-TransitService
14,2137,NA,SD-Urban-TransitService
14,2138,NA,None
19,2139,NA,None
14,2140,NA,None
19,2141,NA,None
14,2142,NA,SD-Urban-TransitService
14,2143,NA,SD-Urban-TransitService
14,2144,NA,SD-Urban-TransitService
14,2145,NA,SD-Urban-TransitService
19,2146,NA,None
14,2147,NA,SD-Urban-TransitService
14,2148,NA,SD-Urban-TransitService
14,2149,NA,SD-Urban-TransitService
14,2150,NA,SD-Urban-TransitService
14,2151,NA,SD-Urban-TransitService
14,2152,NA,SD-Urban-TransitService
14,2153,NA,SD-Urban-TransitService
16,2154,NA,None
14,2155,NA,SD-Urban-TransitService
14,2156,NA,SD-Urban-TransitService
14,2157,NA,SD-Urban-TransitService
16,2158,NA,None
14,2159,NA,None
14,2160,NA,SD-Urban-TransitService
14,2161,NA,SD-Urban-TransitService
14,2162,NA,SD-Urban-TransitService
14,2163,NA,SD-Urban-TransitService
14,2164,NA,SD-Urban-TransitService
19,2165,NA,None
14,2166,NA,SD-Urban-TransitService
14,2167,NA,SD-Urban-TransitService
14,2168,NA,SD-Urban-TransitService
19,2169,NA,None
14,2170,NA,SD-Urban-TransitService
14,2171,NA,SD-Urban-TransitService
14,2172,NA,SD-Urban-TransitService
14,2173,NA,SD-Urban-TransitService
14,2174,NA,SD-Urban-TransitService
14,2175,NA,SD-Urban-TransitService
14,2176,NA,SD-Urban-TransitService
14,2177,NA,SD-Urban-TransitService
19,2178,NA,None
14,2179,NA,SD-Urban-TransitService
14,2180,NA,SD-Urban-TransitService
14,2181,NA,SD-Urban-TransitService
14,2182,NA,SD-Urban-TransitService
14,2183,NA,SD-Urban-TransitService
19,2184,NA,None
14,2185,NA,SD-Urban-TransitService
14,2186,NA,SD-Urban-TransitService
19,2187,NA,None
14,2188,NA,SD-Urban-TransitService
14,2189,NA,SD-Urban-TransitService
14,2190,NA,SD-Urban-TransitService
14,2191,NA,SD-Urban-TransitService
19,2192,NA,None
14,2193,NA,SD-Urban-TransitService
14,2194,NA,SD-Urban-TransitService
14,2195,NA,SD-Urban-TransitService
14,2196,NA,SD-Urban-TransitService
14,2197,NA,SD-Urban-TransitService
14,2198,NA,SD-Urban-TransitService
14,2199,NA,SD-Urban-TransitService
14,2200,NA,SD-Urban-TransitService
14,2201,NA,SD-Urban-TransitService
14,2202,NA,SD-Urban-TransitService
16,2203,NA,None
14,2204,NA,SD-Urban-TransitService
19,2205,NA,None
14,2206,NA,None
14,2207,NA,SD-Urban-TransitService
14,2208,NA,SD-Urban-TransitService
14,2209,NA,SD-Urban-TransitService
14,2210,NA,SD-Urban-TransitService
14,2211,NA,SD-Urban-TransitService
14,2212,NA,SD-Urban-TransitService
14,2213,NA,SD-Urban-TransitService
19,2214,NA,None
14,2215,NA,SD-Urban-TransitService
14,2216,NA,SD-Urban-TransitService
19,2217,NA,None
14,2218,NA,SD-Urban-TransitService
19,2219,NA,None
14,2220,NA,SD-Urban-TransitService
19,2221,NA,SD-Urban-TransitService
14,2222,NA,SD-Urban-TransitService
19,2223,NA,None
14,2224,NA,SD-Urban-TransitService
14,2225,NA,SD-Urban-TransitService
16,2226,NA,None
14,2227,NA,SD-Urban-TransitService
14,2228,NA,SD-Urban-TransitService
16,2229,NA,None
19,2230,NA,SD-Urban-TransitService
14,2231,NA,SD-Urban-TransitService
19,2232,NA,None
14,2233,NA,SD-Urban-TransitService
14,2234,NA,SD-Urban-TransitService
16,2235,NA,None
14,2236,NA,SD-Urban-TransitService
16,2237,NA,None
16,2238,NA,None
14,2239,NA,SD-Urban-TransitService
14,2240,NA,SD-Urban-TransitService
14,2241,NA,SD-Urban-TransitService
14,2242,NA,SD-Urban-TransitService
19,2243,NA,None
19,2244,NA,None
19,2245,NA,None
14,2246,NA,SD-Urban-TransitService
14,2247,NA,SD-Urban-TransitService
14,2248,NA,SD-Urban-TransitService
14,2249,NA,SD-Urban-TransitService
14,2250,NA,SD-Urban-TransitService
19,2251,NA,None
14,2252,NA,SD-Urban-TransitService
14,2253,NA,SD-Urban-TransitService
14,2254,NA,SD-Urban-TransitService
16,2255,NA,None
19,2256,NA,None
14,2257,NA,SD-Urban-TransitService
14,2258,NA,SD-Urban-TransitService
16,2259,NA,SD-Urban-TransitService
14,2260,NA,None
16,2261,NA,SD-Urban-TransitService
16,2262,NA,None
19,2263,NA,SD-Urban-TransitService
14,2264,NA,SD-Urban-TransitService
14,2265,NA,SD-Urban-TransitService
14,2266,NA,SD-Urban-TransitService
19,2267,NA,SD-Urban-TransitService
14,2268,NA,SD-Urban-TransitService
14,2269,NA,SD-Urban-TransitService
14,2270,NA,SD-Urban-TransitService
14,2271,NA,SD-Urban-TransitService
14,2272,NA,SD-Urban-TransitService
19,2273,NA,SD-Urban-TransitService
19,2274,NA,None
14,2275,NA,SD-Urban-TransitService
19,2276,NA,None
19,2277,NA,None
19,2278,NA,SD-Urban-TransitService
14,2279,NA,None
14,2280,NA,None
19,2281,NA,None
14,2282,NA,SD-Urban-TransitService
14,2283,NA,SD-Urban-TransitService
14,2284,NA,SD-Urban-TransitService
14,2285,NA,SD-Urban-TransitService
14,2286,NA,SD-Urban-TransitService
16,2287,NA,None
19,2288,NA,SD-Urban-TransitService
14,2289,NA,SD-Urban-TransitService
19,2290,NA,SD-Urban-TransitService
14,2291,NA,None
14,2292,NA,SD-Urban-TransitService
19,2293,NA,None
19,2294,NA,None
16,2295,NA,None
14,2296,NA,None
16,2297,NA,SD-Urban-TransitService
19,2298,NA,None
19,2299,NA,None
14,2300,NA,SD-Urban-TransitService
16,2301,NA,SD-Urban-TransitService
14,2302,NA,None
14,2303,NA,SD-Urban-TransitService
19,2304,NA,None
14,2305,NA,SD-Urban-TransitService
19,2306,NA,None
19,2307,NA,None
14,2308,NA,SD-Urban-TransitService
16,2309,NA,None
19,2310,NA,SD-Urban-TransitService
14,2311,NA,SD-Urban-TransitService
19,2312,NA,None
19,2313,NA,SD-Urban-TransitService
16,2314,NA,SD-Urban-TransitService
14,2315,NA,SD-Urban-TransitService
19,2316,NA,SD-Urban-TransitService
16,2317,NA,None
19,2318,NA,None
14,2319,NA,SD-Urban-TransitService
19,2320,NA,SD-Urban-TransitService
19,2321,NA,None
16,2322,NA,SD-Urban-TransitService
19,2323,NA,SD-Urban-TransitService
16,2324,NA,SD-Urban-TransitService
19,2325,NA,None
19,2326,NA,None
19,2327,NA,SD-Urban-TransitService
14,2328,NA,None
14,2329,NA,SD-Urban-TransitService
19,2330,NA,SD-Urban-TransitService
14,2331,NA,None
19,2332,NA,SD-Urban-TransitService
16,2333,NA,None
19,2334,NA,SD-Urban-TransitService
19,2335,NA,SD-Urban-TransitService
19,2336,NA,SD-Urban-TransitService
19,2337,NA,SD-Urban-TransitService
19,2338,NA,SD-Urban-TransitService
19,2339,NA,None
19,2340,NA,SD-Urban-TransitService
14,2341,NA,SD-Urban-TransitService
14,2342,NA,None
16,2343,NA,SD-Urban-TransitService
16,2344,NA,SD-Urban-TransitService
19,2345,NA,None
19,2346,NA,None
19,2347,NA,SD-Urban-TransitService
19,2348,NA,SD-Urban-TransitService
16,2349,NA,None
19,2350,NA,SD-Urban-TransitService
19,2351,NA,SD-Urban-TransitService
19,2352,NA,None
19,2353,NA,None
14,2354,NA,SD-Urban-TransitService
19,2355,NA,SD-Urban-TransitService
14,2356,NA,SD-Urban-TransitService
14,2357,NA,None
19,2358,NA,SD-Urban-TransitService
19,2359,NA,None
19,2360,NA,SD-Urban-TransitService
19,2361,NA,SD-Urban-TransitService
19,2362,NA,None
14,2363,NA,None
14,2364,NA,None
16,2365,NA,SD-Urban-TransitService
16,2366,NA,SD-Urban-TransitService
16,2367,NA,SD-Urban-TransitService
19,2368,NA,None
19,2369,NA,SD-Urban-TransitService
19,2370,NA,None
19,2371,NA,None
19,2372,NA,None
16,2373,NA,None
14,2374,NA,SD-Urban-TransitService
16,2375,NA,None
16,2376,NA,None
16,2377,NA,SD-Urban-TransitService
19,2378,NA,None
14,2379,NA,SD-Urban-TransitService
14,2380,NA,SD-Urban-TransitService
16,2381,NA,None
14,2382,NA,None
14,2383,NA,None
19,2384,NA,SD-Urban-TransitService
16,2385,NA,SD-Urban-TransitService
14,2386,NA,None
14,2387,NA,None
14,2388,NA,SD-Urban-TransitService
14,2389,NA,SD-Urban-TransitService
19,2390,NA,None
16,2391,NA,SD-Urban-TransitService
14,2392,NA,SD-Urban-TransitService
14,2393,NA,SD-Urban-TransitService
16,2394,NA,SD-Urban-TransitService
14,2395,NA,None
16,2396,NA,SD-Urban-TransitService
14,2397,NA,SD-Urban-TransitService
19,2398,NA,None
16,2399,NA,None
16,2400,NA,None
14,2401,NA,SD-Urban-TransitService
19,2402,NA,SD-Urban-TransitService
19,2403,NA,None
16,2404,NA,SD-Urban-TransitService
19,2405,NA,None
14,2406,NA,None
14,2407,NA,SD-Urban-TransitService
14,2408,NA,SD-Urban-TransitService
16,2409,NA,SD-Urban-TransitService
19,2410,NA,None
14,2411,NA,SD-Urban-TransitService
14,2412,NA,SD-Urban-TransitService
19,2413,NA,None
19,2414,NA,None
19,2415,NA,SD-Urban-TransitService
14,2416,NA,SD-Urban-TransitService
19,2417,NA,None
14,2418,NA,SD-Urban-TransitService
19,2419,NA,None
19,2420,NA,None
14,2421,NA,SD-Urban-TransitService
14,2422,NA,None
14,2423,NA,SD-Urban-TransitService
14,2424,NA,SD-Urban-TransitService
14,2425,NA,None
19,2426,NA,None
14,2427,NA,SD-Urban-TransitService
19,2428,NA,None
16,2429,NA,SD-Urban-TransitService
14,2430,NA,SD-Urban-TransitService
16,2431,NA,SD-Urban-TransitService
19,2432,NA,SD-Urban-TransitService
16,2433,NA,SD-Urban-TransitService
19,2434,NA,SD-Urban-TransitService
14,2435,NA,None
14,2436,NA,SD-Urban-TransitService
16,2437,NA,SD-Urban-TransitService
14,2438,NA,None
16,2439,NA,SD-Urban-TransitService
14,2440,NA,None
16,2441,NA,SD-Urban-TransitService
19,2442,NA,None
16,2443,NA,SD-Urban-TransitService
19,2444,NA,None
14,2445,NA,None
14,2446,NA,None
19,2447,NA,None
16,2448,NA,SD-Urban-TransitService
16,2449,NA,SD-Urban-TransitService
19,2450,NA,None
16,2451,NA,SD-Urban-TransitService
16,2452,NA,SD-Urban-TransitService
16,2453,NA,SD-Urban-TransitService
19,2454,NA,SD-Urban-TransitService
14,2455,NA,None
14,2456,NA,SD-Urban-TransitService
19,2457,NA,SD-Urban-TransitService
14,2458,NA,SD-Urban-TransitService
19,2459,NA,None
14,2460,NA,SD-Urban-TransitService
19,2461,NA,None
19,2462,NA,SD-Urban-TransitService
14,2463,NA,SD-Urban-TransitService
19,2464,NA,SD-Urban-TransitService
14,2465,NA,SD-Urban-TransitService
14,2466,NA,None
14,2467,NA,SD-Urban-TransitService
14,2468,NA,SD-Urban-TransitService
19,2469,NA,None
16,2470,NA,SD-Urban-TransitService
14,2471,NA,SD-Urban-TransitService
19,2472,NA,SD-Urban-TransitService
14,2473,NA,SD-Urban-TransitService
16,2474,NA,None
14,2475,NA,SD-Urban-TransitService
14,2476,NA,SD-Urban-TransitService
19,2477,NA,None
14,2478,NA,None
14,2479,NA,None
19,2480,NA,None
14,2481,NA,SD-Urban-TransitService
14,2482,NA,SD-Urban-TransitService
19,2483,NA,SD-Urban-TransitService
19,2484,NA,SD-Urban-TransitService
14,2485,NA,SD-Urban-TransitService
14,2486,NA,SD-Urban-TransitService
14,2487,NA,SD-Urban-TransitService
19,2488,NA,SD-Urban-TransitService
16,2489,NA,SD-Urban-TransitService
16,2490,NA,SD-Urban-TransitService
16,2491,NA,SD-Urban-TransitService
16,2492,NA,SD-Urban-TransitService
16,2493,NA,SD-Urban-TransitService
16,2494,NA,SD-Urban-TransitService
14,2495,NA,None
16,2496,NA,SD-Urban-TransitService
14,2497,NA,SD-Urban-TransitService
16,2498,NA,SD-Urban-TransitService
19,2499,NA,SD-Urban-TransitService
16,2500,NA,SD-Urban-TransitService
16,2501,NA,SD-Urban-TransitService
16,2502,NA,None
14,2503,NA,SD-Urban-TransitService
14,2504,NA,SD-Urban-TransitService
19,2505,NA,SD-Urban-TransitService
19,2506,NA,None
19,2507,NA,SD-Urban-TransitService
14,2508,NA,SD-Urban-TransitService
14,2509,NA,SD-Urban-TransitService
14,2510,NA,SD-Urban-TransitService
19,2511,NA,None
14,2512,NA,SD-Urban-TransitService
14,2513,NA,None
19,2514,NA,SD-Urban-TransitService
19,2515,NA,SD-Urban-TransitService
16,2516,NA,SD-Urban-TransitService
16,2517,NA,SD-Urban-TransitService
19,2518,NA,SD-Urban-TransitService
16,2519,NA,None
19,2520,NA,SD-Urban-TransitService
14,2521,NA,SD-Urban-TransitService
19,2522,NA,SD-Urban-TransitService
14,2523,NA,SD-Urban-TransitService
14,2524,NA,None
19,2525,NA,SD-Urban-TransitService
14,2526,NA,SD-Urban-TransitService
19,2527,NA,None
14,2528,NA,SD-Urban-TransitService
14,2529,NA,SD-Urban-TransitService
14,2530,NA,None
14,2531,NA,None
14,2532,NA,None
14,2533,NA,SD-Urban-TransitService
14,2534,NA,SD-Urban-TransitService
14,2535,NA,SD-Urban-TransitService
14,2536,NA,None
14,2537,NA,SD-Urban-TransitService
14,2538,NA,None
19,2539,NA,SD-Urban-TransitService
14,2540,NA,None
14,2541,NA,None
16,2542,NA,SD-Urban-TransitService
14,2543,NA,SD-Urban-TransitService
14,2544,NA,SD-Urban-TransitService
14,2545,NA,SD-Urban-TransitService
14,2546,NA,SD-Urban-TransitService
14,2547,NA,None
19,2548,NA,SD-Urban-TransitService
14,2549,NA,SD-Urban-TransitService
14,2550,NA,SD-Urban-TransitService
19,2551,NA,SD-Urban-TransitService
19,2552,NA,SD-Urban-TransitService
19,2553,NA,None
14,2554,NA,SD-Urban-TransitService
16,2555,NA,SD-Urban-TransitService
16,2556,NA,None
16,2557,NA,None
14,2558,NA,SD-Urban-TransitService
14,2559,NA,SD-Urban-TransitService
16,2560,NA,SD-Urban-TransitService
19,2561,NA,None
14,2562,NA,SD-Urban-TransitService
14,2563,NA,SD-Urban-TransitService
14,2564,NA,SD-Urban-TransitService
19,2565,NA,SD-Urban-TransitService
16,2566,NA,SD-Urban-TransitService
14,2567,NA,SD-Urban-TransitService
16,2568,NA,SD-Urban-TransitService
16,2569,NA,None
14,2570,NA,SD-Urban-TransitService
19,2571,NA,None
19,2572,NA,SD-Urban-TransitService
14,2573,NA,None
14,2574,NA,None
14,2575,NA,SD-Urban-TransitService
14,2576,NA,None
14,2577,NA,None
14,2578,NA,None
19,2579,NA,None
16,2580,NA,SD-Urban-TransitService
16,2581,NA,SD-Urban-TransitService
14,2582,NA,None
5,2583,NA,None
14,2584,NA,None
14,2585,NA,None
5,2586,NA,SD-Urban-TransitService
14,2587,NA,SD-Urban-TransitService
14,2588,NA,SD-Urban-TransitService
14,2589,NA,SD-Urban-TransitService
14,2590,NA,SD-Urban-TransitService
14,2591,NA,SD-Urban-TransitService
14,2592,NA,SD-Urban-TransitService
14,2593,NA,SD-Urban-TransitService
14,2594,NA,SD-Urban-TransitService
14,2595,NA,None
19,2596,NA,None
14,2597,NA,SD-Urban-TransitService
14,2598,NA,SD-Urban-TransitService
19,2599,NA,SD-Urban-TransitService
19,2600,NA,None
19,2601,NA,SD-Urban-TransitService
19,2602,NA,None
19,2603,NA,None
5,2604,NA,None
19,2605,NA,None
19,2606,NA,None
19,2607,NA,None
14,2608,NA,SD-Urban-TransitService
14,2609,NA,SD-Urban-TransitService
14,2610,NA,SD-Urban-TransitService
19,2611,NA,None
19,2612,NA,None
16,2613,NA,None
14,2614,NA,None
14,2615,NA,SD-Urban-TransitService
5,2616,NA,SD-Urban-TransitService
19,2617,NA,None
14,2618,NA,SD-Urban-TransitService
19,2619,NA,None
5,2620,NA,SD-Urban-TransitService
14,2621,NA,SD-Urban-TransitService
14,2622,NA,None
14,2623,NA,None
19,2624,NA,None
14,2625,NA,None
14,2626,NA,SD-Urban-TransitService
14,2627,NA,SD-Urban-TransitService
14,2628,NA,SD-Urban-TransitService
14,2629,NA,SD-Urban-TransitService
14,2630,NA,SD-Urban-TransitService
5,2631,NA,None
5,2632,NA,None
14,2633,NA,SD-Urban-TransitService
14,2634,NA,None
19,2635,NA,None
14,2636,NA,None
14,2637,NA,SD-Urban-TransitService
14,2638,NA,None
14,2639,NA,SD-Urban-TransitService
14,2640,NA,None
14,2641,NA,None
14,2642,NA,SD-Urban-TransitService
19,2643,NA,SD-Urban-TransitService
14,2644,NA,None
19,2645,NA,SD-Urban-TransitService
14,2646,NA,SD-Urban-TransitService
14,2647,NA,SD-Urban-TransitService
14,2648,NA,SD-Urban-TransitService
5,2649,NA,SD-Urban-TransitService
14,2650,NA,SD-Urban-TransitService
14,2651,NA,SD-Urban-TransitService
14,2652,NA,None
19,2653,NA,SD-Urban-TransitService
19,2654,NA,None
14,2655,NA,SD-Urban-TransitService
14,2656,NA,SD-Urban-TransitService
19,2657,NA,None
14,2658,NA,SD-Urban-TransitService
14,2659,NA,None
5,2660,NA,SD-Urban-TransitService
14,2661,NA,SD-Urban-TransitService
5,2662,NA,SD-Urban-TransitService
14,2663,NA,None
14,2664,NA,SD-Urban-TransitService
5,2665,NA,None
14,2666,NA,SD-Urban-TransitService
14,2667,NA,SD-Urban-TransitService
19,2668,NA,SD-Urban-TransitService
14,2669,NA,SD-Urban-TransitService
19,2670,NA,SD-Urban-TransitService
14,2671,NA,SD-Urban-TransitService
19,2672,NA,None
5,2673,NA,SD-Urban-TransitService
14,2674,NA,None
5,2675,NA,SD-Urban-TransitService
5,2676,NA,None
14,2677,NA,SD-Urban-TransitService
19,2678,NA,None
19,2679,NA,SD-Urban-TransitService
5,2680,NA,None
14,2681,NA,None
14,2682,NA,None
14,2683,NA,SD-Urban-TransitService
14,2684,NA,SD-Urban-TransitService
14,2685,NA,None
14,2686,NA,SD-Urban-TransitService
14,2687,NA,None
14,2688,NA,SD-Urban-TransitService
19,2689,NA,None
14,2690,NA,SD-Urban-TransitService
19,2691,NA,SD-Urban-TransitService
14,2692,NA,None
19,2693,NA,SD-Urban-TransitService
5,2694,NA,SD-Urban-TransitService
14,2695,NA,SD-Urban-TransitService
14,2696,NA,SD-Urban-TransitService
5,2697,NA,None
14,2698,NA,SD-Urban-TransitService
5,2699,NA,SD-Urban-TransitService
14,2700,NA,SD-Urban-TransitService
5,2701,NA,None
5,2702,NA,SD-Urban-TransitService
19,2703,NA,None
19,2704,NA,None
14,2705,NA,None
14,2706,NA,None
5,2707,NA,SD-Urban-TransitService
14,2708,NA,None
14,2709,NA,SD-Urban-TransitService
5,2710,NA,SD-Urban-TransitService
5,2711,NA,SD-Urban-TransitService
5,2712,NA,SD-Urban-TransitService
19,2713,NA,SD-Urban-TransitService
19,2714,NA,None
5,2715,NA,SD-Urban-TransitService
14,2716,NA,SD-Urban-TransitService
19,2717,NA,None
19,2718,NA,None
14,2719,NA,None
14,2720,NA,SD-Urban-TransitService
19,2721,NA,SD-Urban-TransitService
14,2722,NA,SD-Urban-TransitService
5,2723,NA,None
5,2724,NA,SD-Urban-TransitService
14,2725,NA,SD-Urban-TransitService
14,2726,NA,None
14,2727,NA,SD-Urban-TransitService
14,2728,NA,None
19,2729,NA,None
14,2730,NA,SD-Urban-TransitService
19,2731,NA,None
14,2732,NA,SD-Urban-TransitService
14,2733,NA,None
14,2734,NA,SD-Urban-TransitService
14,2735,NA,SD-Urban-TransitService
14,2736,NA,SD-Urban-TransitService
14,2737,NA,None
5,2738,NA,SD-Urban-TransitService
14,2739,NA,None
19,2740,NA,None
14,2741,NA,SD-Urban-TransitService
5,2742,NA,SD-Urban-TransitService
19,2743,NA,None
14,2744,NA,None
14,2745,NA,None
14,2746,NA,None
19,2747,NA,SD-Urban-TransitService
5,2748,NA,SD-Urban-TransitService
5,2749,NA,SD-Urban-TransitService
5,2750,NA,SD-Urban-TransitService
5,2751,NA,SD-Urban-TransitService
14,2752,NA,SD-Urban-TransitService
14,2753,NA,SD-Urban-TransitService
14,2754,NA,SD-Urban-TransitService
14,2755,NA,None
5,2756,NA,SD-Urban-TransitService
14,2757,NA,SD-Urban-TransitService
14,2758,NA,SD-Urban-TransitService
14,2759,NA,SD-Urban-TransitService
19,2760,NA,None
5,2761,NA,SD-Urban-TransitService
5,2762,NA,SD-Urban-TransitService
14,2763,NA,SD-Urban-TransitService
19,2764,NA,None
14,2765,NA,SD-Urban-TransitService
19,2766,NA,None
14,2767,NA,SD-Urban-TransitService
14,2768,NA,SD-Urban-TransitService
14,2769,NA,SD-Urban-TransitService
14,2770,NA,SD-Urban-TransitService
14,2771,NA,SD-Urban-TransitService
14,2772,NA,SD-Urban-TransitService
14,2773,NA,SD-Urban-TransitService
14,2774,NA,SD-Urban-TransitService
19,2775,NA,SD-Urban-TransitService
5,2776,NA,SD-Urban-TransitService
14,2777,NA,None
19,2778,NA,None
14,2779,NA,SD-Urban-TransitService
14,2780,NA,None
14,2781,NA,None
14,2782,NA,SD-Urban-TransitService
5,2783,NA,SD-Urban-TransitService
19,2784,NA,None
14,2785,NA,SD-Urban-TransitService
14,2786,NA,SD-Urban-TransitService
14,2787,NA,SD-Urban-TransitService
14,2788,NA,None
5,2789,NA,SD-Urban-TransitService
14,2790,NA,SD-Urban-TransitService
14,2791,NA,SD-Urban-TransitService
5,2792,NA,SD-Urban-TransitService
14,2793,NA,SD-Urban-TransitService
14,2794,NA,SD-Urban-TransitService
14,2795,NA,None
14,2796,NA,None
14,2797,NA,SD-Urban-TransitService
14,2798,NA,SD-Urban-TransitService
14,2799,NA,None
14,2800,NA,SD-Urban-TransitService
5,2801,NA,SD-Urban-TransitService
5,2802,NA,SD-Urban-TransitService
5,2803,NA,None
5,2804,NA,SD-Urban-TransitService
5,2805,NA,SD-Urban-TransitService
5,2806,NA,SD-Urban-TransitService
5,2807,NA,SD-Urban-TransitService
5,2808,NA,SD-Urban-TransitService
5,2809,NA,SD-Urban-TransitService
5,2810,NA,SD-Urban-TransitService
5,2811,NA,SD-Urban-TransitService
5,2812,NA,None
5,2813,NA,SD-Urban-TransitService
14,2814,NA,None
14,2815,NA,None
14,2816,NA,SD-Urban-TransitService
14,2817,NA,SD-Urban-TransitService
5,2818,NA,None
14,2819,NA,SD-Urban-TransitService
14,2820,NA,None
19,2821,NA,None
14,2822,NA,None
14,2823,NA,SD-Urban-TransitService
14,2824,NA,SD-Urban-TransitService
14,2825,NA,SD-Urban-TransitService
14,2826,NA,None
14,2827,NA,SD-Urban-TransitService
19,2828,NA,None
14,2829,NA,SD-Urban-TransitService
14,2830,NA,SD-Urban-TransitService
19,2831,NA,None
14,2832,NA,None
14,2833,NA,SD-Urban-TransitService
19,2834,NA,None
19,2835,NA,None
14,2836,NA,SD-Urban-TransitService
14,2837,NA,SD-Urban-TransitService
14,2838,NA,SD-Urban-TransitService
14,2839,NA,SD-Urban-TransitService
14,2840,NA,None
14,2841,NA,None
14,2842,NA,SD-Urban-TransitService
14,2843,NA,SD-Urban-TransitService
14,2844,NA,SD-Urban-TransitService
14,2845,NA,SD-Urban-TransitService
14,2846,NA,None
14,2847,NA,None
14,2848,NA,SD-Urban-TransitService
14,2849,NA,SD-Urban-TransitService
14,2850,NA,SD-Urban-TransitService
14,2851,NA,None
14,2852,NA,SD-Urban-TransitService
14,2853,NA,None
14,2854,NA,SD-Urban-TransitService
5,2855,NA,SD-Urban-TransitService
14,2856,NA,SD-Urban-TransitService
14,2857,NA,SD-Urban-TransitService
14,2858,NA,SD-Urban-TransitService
19,2859,NA,None
5,2860,NA,SD-Urban-TransitService
5,2861,NA,SD-Urban-TransitService
5,2862,NA,SD-Urban-TransitService
5,2863,NA,SD-Urban-TransitService
5,2864,NA,SD-Urban-TransitService
5,2865,NA,SD-Urban-TransitService
5,2866,NA,SD-Urban-TransitService
5,2867,NA,None
14,2868,NA,None
14,2869,NA,SD-Urban-TransitService
5,2870,NA,None
14,2871,NA,SD-Urban-TransitService
5,2872,NA,SD-Urban-TransitService
14,2873,NA,SD-Urban-TransitService
14,2874,NA,SD-Urban-TransitService
5,2875,NA,SD-Urban-TransitService
5,2876,NA,SD-Urban-TransitService
14,2877,NA,SD-Urban-TransitService
14,2878,NA,None
14,2879,NA,SD-Urban-TransitService
14,2880,NA,SD-Urban-TransitService
14,2881,NA,SD-Urban-TransitService
5,2882,NA,None
14,2883,NA,SD-Urban-TransitService
14,2884,NA,SD-Urban-TransitService
14,2885,NA,SD-Urban-TransitService
14,2886,NA,SD-Urban-TransitService
